volume,year,pages_start,pages_end,pdf_url,title,authors_raw,doi,doi_url,source_text
40,2025,10,27,https://fs.unm.edu/NCML/2.SuperHyperGraphAttention.pdf,SuperHyperGraph Attention Networks,"Takaaki Fujita, Arif Mehmood",https://zenodo.org/record/17042133,https://zenodo.org/record/17042133,"Takaaki Fujita, Arif Mehmood: SuperHyperGraph Attention Networks, Neutrosophic Computing and Machine Learning, Vol. 40, 10-27, 2025. DOI: https://zenodo.org/record/17042133"
40,2025,28,65,https://fs.unm.edu/NCML/3.EffectivenessContradictionValues.pdf,A Study on the Effectiveness of Contradiction Values in Upside-Down Logic and De-Plithogenication within Plithogenic Sets,"Takaaki Fujita, Arif Mehmood",https://zenodo.org/record/17042139,https://zenodo.org/record/17042139,"Takaaki Fujita, Arif Mehmood: A Study on the Effectiveness of Contradiction Values in Upside-Down Logic and De-Plithogenication within Plithogenic Sets, Neutrosophic Computing and Machine Learning, Vol. 40, 28-65, 2025. DOI: https://zenodo.org/record/17042139"
40,2025,66,80,https://fs.unm.edu/NCML/4.PriorizacionEstrategiasReclutamiento.pdf,Priorización de Estrategias para Mitigar el Reclutamiento de Adolescentes por Bandas Organizadas en Escuelas Ecuatorianas mediante el Modelo OWA-TOPSIS Neutrosófico,"Amalia Gabriela Ramírez Guzmán, Lady Elizabeth Miranda Ortiz, Juana Isabel Reyes De la Rosa, Itaty Alexandra Mosquera Ramírez, Mariela Alexandra Ramírez Zùñiga",https://zenodo.org/record/17049898,https://zenodo.org/record/17049898,"Amalia Gabriela Ramírez Guzmán, Lady Elizabeth Miranda Ortiz, Juana Isabel Reyes De la Rosa, Itaty Alexandra Mosquera Ramírez, Mariela Alexandra Ramírez Zùñiga: Priorización de Estrategias para Mitigar el Reclutamiento de Adolescentes por Bandas Organizadas en Escuelas Ecuatorianas mediante el Modelo OWA-TOPSIS Neutrosófico, Neutrosophic Computing and Machine Learning, Vol. 40, 66-80, 2025. DOI: https://zenodo.org/record/17049898"
40,2025,81,96,https://fs.unm.edu/NCML/5.VisualizacionMultidimensional.pdf,Visualización Multidimensional de Imágenes Médicas con Transformer: Empleo del Método Biplot Neutrosófico en la Representación de Correlaciones Indeterminadas,"Miguel-Angel Quiroz-Martinez, Andy Guadalupe-Romero, Melanie Solange Saltos Vivero, Monica Gomez-Rios",https://zenodo.org/record/17050674,https://zenodo.org/record/17050674,"Miguel-Angel Quiroz-Martinez, Andy Guadalupe-Romero, Melanie Solange Saltos Vivero, Monica Gomez-Rios: Visualización Multidimensional de Imágenes Médicas con Transformer: Empleo del Método Biplot Neutrosófico en la Representación de Correlaciones Indeterminadas, Neutrosophic Computing and Machine Learning, Vol. 40, 81-96, 2025. DOI: https://zenodo.org/record/17050674"
40,2025,97,110,https://fs.unm.edu/NCML/6.InvestigacionSistemica.pdf,Investigación sistémica sobre el comportamiento humano en entornos inciertos a través de un enfoque psicológico neutrosófico,Diana Grace Thomas,https://zenodo.org/record/17082318,https://zenodo.org/record/17082318,"Diana Grace Thomas: Investigación sistémica sobre el comportamiento humano en entornos inciertos a través de un enfoque psicológico neutrosófico, Neutrosophic Computing and Machine Learning, Vol. 40, 97-110, 2025. DOI: https://zenodo.org/record/17082318"
40,2025,111,127,https://fs.unm.edu/NCML/7.EstudioFactibilidadTIC.pdf,Estudio de factibilidad de las TIC en el campo de la Neurociencia Educativa,"Fernando Geovany Bravo Palaquibay, Miguel Ángel Quiroz Martínez",https://zenodo.org/record/17082593,https://zenodo.org/record/17082593,"Fernando Geovany Bravo Palaquibay, Miguel Ángel Quiroz Martínez: Estudio de factibilidad de las TIC en el campo de la Neurociencia Educativa, Neutrosophic Computing and Machine Learning, Vol. 40, 111-127, 2025. DOI: https://zenodo.org/record/17082593"
40,2025,128,147,https://fs.unm.edu/NCML/8.CalidadUniversitaria.pdf,Calidad universitaria y sostenibilidad financiera en Chile: un análisis bibliométrico y crítico sustentado en la perspectiva neutrosófica,"Herminia Gavilán, Claudio Ruff, Luis Benites, Alexis Matheu",https://zenodo.org/record/17139433,https://zenodo.org/record/17139433,"Herminia Gavilán, Claudio Ruff, Luis Benites, Alexis Matheu: Calidad universitaria y sostenibilidad financiera en Chile: un análisis bibliométrico y crítico sustentado en la perspectiva neutrosófica, Neutrosophic Computing and Machine Learning, Vol. 40, 128-147, 2025. DOI: https://zenodo.org/record/17139433"
40,2025,148,159,https://fs.unm.edu/NCML/9.DesarrolloCompetencias.pdf,Desarrollo de Competencias Técnicas y Profesionales en Entornos de Aprendizaje Personalizado para Estudiantes de Tercero de Bachillerato en la Provincia del Guayas,"Jail Iván Zambrano Vega, Marlon Adrián Gurumendy Peña, Glen Robayo Cabrera",https://zenodo.org/record/17102951,https://zenodo.org/record/17102951,"Jail Iván Zambrano Vega, Marlon Adrián Gurumendy Peña, Glen Robayo Cabrera: Desarrollo de Competencias Técnicas y Profesionales en Entornos de Aprendizaje Personalizado para Estudiantes de Tercero de Bachillerato en la Provincia del Guayas, Neutrosophic Computing and Machine Learning, Vol. 40, 148-159, 2025. DOI: https://zenodo.org/record/17102951"
40,2025,160,185,https://fs.unm.edu/NCML/10.AplicacionMineriaDatos.pdf,Aplicación de técnicas de minería de datos en un modelo predictivo orientado a analizar el efecto de la pandemia de COVID-19 sobre las rentas de los miembros de cooperativas,"Alexander Palacios Zurita, Rosa Giler Zambrano, Dayron Rumbaut Rangel, Maikel Leyva Vázquez",https://zenodo.org/record/17139236,https://zenodo.org/record/17139236,"Alexander Palacios Zurita, Rosa Giler Zambrano, Dayron Rumbaut Rangel, Maikel Leyva Vázquez: Aplicación de técnicas de minería de datos en un modelo predictivo orientado a analizar el efecto de la pandemia de COVID-19 sobre las rentas de los miembros de cooperativas, Neutrosophic Computing and Machine Learning, Vol. 40, 160-185, 2025. DOI: https://zenodo.org/record/17139236"
40,2025,186,194,https://fs.unm.edu/NCML/11.ExorbitanciaAdministrativa.pdf,"Exorbitancia Administrativa Pública Y El Principio De Igualdad, Análisis De Sus Implicaciones En La Funcionalidad Operativa Y La Gestión Del Bienestar General","Noel Batista Hernández, Paul Francisco Moreano Coello, Alexandra Cristina Vega Álvarez",https://zenodo.org/record/17109782,https://zenodo.org/record/17109782,"Noel Batista Hernández, Paul Francisco Moreano Coello, Alexandra Cristina Vega Álvarez: Exorbitancia Administrativa Pública Y El Principio De Igualdad, Análisis De Sus Implicaciones En La Funcionalidad Operativa Y La Gestión Del Bienestar General, Neutrosophic Computing and Machine Learning, Vol. 40, 186-194, 2025. DOI: https://zenodo.org/record/17109782"
40,2025,195,202,https://fs.unm.edu/NCML/12.DiscrecionalidadAdministracion.pdf,"La Discrecionalidad De La Administración Pública, Implicaciones Para El Principio De Legalidad Y La Prevención De Actuaciones Arbitrarias","Rosa Mercedes Espinoza Jaramillo, Roselyn Gisella Gambarrotti Barba, Narcisa Jeannette Sánchez Alvarado, Noel Batista Hernández",https://zenodo.org/record/17110077,https://zenodo.org/record/17110077,"Rosa Mercedes Espinoza Jaramillo, Roselyn Gisella Gambarrotti Barba, Narcisa Jeannette Sánchez Alvarado, Noel Batista Hernández: La Discrecionalidad De La Administración Pública, Implicaciones Para El Principio De Legalidad Y La Prevención De Actuaciones Arbitrarias, Neutrosophic Computing and Machine Learning, Vol. 40, 195-202, 2025. DOI: https://zenodo.org/record/17110077"
40,2025,203,224,https://fs.unm.edu/NCML/13.IntercambioDatosAnonimos.pdf,Intercambio de datos anónimos basado en Blockchain con Machine Learning para la ciberseguridad en los sistemas de control industrial para Internet de las cosas,"Miguel-Angel Quiroz-Martinez, Oscar Joel Murillo Reyes, Paul Andres Moreno Sanchez, Monica Gomez-Rios",https://zenodo.org/record/17110356,https://zenodo.org/record/17110356,"Miguel-Angel Quiroz-Martinez, Oscar Joel Murillo Reyes, Paul Andres Moreno Sanchez, Monica Gomez-Rios: Intercambio de datos anónimos basado en Blockchain con Machine Learning para la ciberseguridad en los sistemas de control industrial para Internet de las cosas, Neutrosophic Computing and Machine Learning, Vol. 40, 203-224, 2025. DOI: https://zenodo.org/record/17110356"
40,2025,225,244,https://fs.unm.edu/NCML/14.AplicacionesRealidadAumentada.pdf,"Aplicaciones de la Realidad Aumentada en la enseñanza de las matemáticas para niños con trastorno del espectro autista: Beneficios, desafíos y estrategias de implementación","Miguel-Angel Quiroz-Martínez, Samiel Arturo Granillo Suárez, Mónica-Daniela Gómez-Ríos, Santiago Castro-Arias, Maikel Leyva-Vázquez",https://zenodo.org/record/17139071,https://zenodo.org/record/17139071,"Miguel-Angel Quiroz-Martínez, Samiel Arturo Granillo Suárez, Mónica-Daniela Gómez-Ríos, Santiago Castro-Arias, Maikel Leyva-Vázquez: Aplicaciones de la Realidad Aumentada en la enseñanza de las matemáticas para niños con trastorno del espectro autista: Beneficios, desafíos y estrategias de implementación, Neutrosophic Computing and Machine Learning, Vol. 40, 225-244, 2025. DOI: https://zenodo.org/record/17139071"
40,2025,245,254,https://fs.unm.edu/NCML/15.DisenoPlataformaIoT.pdf,Diseño y arquitectura de una plataforma IoT para la gestión inteligente del tráfico en Guayaquil,"Monica Gómez-Ríos, Geancarlos Garzón-Salazar, Miguel-Angel Quiroz-Martínez, Santiago Castro-Arias",https://zenodo.org/record/17138990,https://zenodo.org/record/17138990,"Monica Gómez-Ríos, Geancarlos Garzón-Salazar, Miguel-Angel Quiroz-Martínez, Santiago Castro-Arias: Diseño y arquitectura de una plataforma IoT para la gestión inteligente del tráfico en Guayaquil, Neutrosophic Computing and Machine Learning, Vol. 40, 245-254, 2025. DOI: https://zenodo.org/record/17138990"
40,2025,255,266,https://fs.unm.edu/NCML/16.AnalisisComparativoVision.pdf,Análisis comparativo de técnicas de visión artificial para la detección de deforestación a partir de imágenes del satélite LANDSAT 7,"Santiago Castro-Arias, Cristhian Vera Cordova, Miguel-Angel Quiroz-Martinez, Monica Gomez-Rios",https://zenodo.org/record/17138409,https://zenodo.org/record/17138409,"Santiago Castro-Arias, Cristhian Vera Cordova, Miguel-Angel Quiroz-Martinez, Monica Gomez-Rios: Análisis comparativo de técnicas de visión artificial para la detección de deforestación a partir de imágenes del satélite LANDSAT 7, Neutrosophic Computing and Machine Learning, Vol. 40, 255-266, 2025. DOI: https://zenodo.org/record/17138409"
40,2025,267,275,https://fs.unm.edu/NCML/17.OptimizacionRutasRecoleccion.pdf,Optimización De Rutas Para La Recolección De Residuos De Arroz En El Cantón Daule,"Mónica Gómez-Ríos, Leonardo Iparreño-Santamaría, Miguel Ángel Quiroz Martínez",https://zenodo.org/record/17138391,https://zenodo.org/record/17138391,"Mónica Gómez-Ríos, Leonardo Iparreño-Santamaría, Miguel Ángel Quiroz Martínez: Optimización De Rutas Para La Recolección De Residuos De Arroz En El Cantón Daule, Neutrosophic Computing and Machine Learning, Vol. 40, 267-275, 2025. DOI: https://zenodo.org/record/17138391"
40,2025,276,286,https://fs.unm.edu/NCML/18.NeutrosophicStanceDetection.pdf,Neutrosophic Stance Detection and fsQCA-Based Necessary Condition Analysis for Causal Hypothesis Assessment in AI-Enhanced Learning,"Jesús Rafael Hechavarría-Hernández, Maikel Y. Leyva Vazquez, Florentin Smarandache",https://zenodo.org/record/17148781,https://zenodo.org/record/17148781,"Jesús Rafael Hechavarría-Hernández, Maikel Y. Leyva Vazquez, Florentin Smarandache: Neutrosophic Stance Detection and fsQCA-Based Necessary Condition Analysis for Causal Hypothesis Assessment in AI-Enhanced Learning, Neutrosophic Computing and Machine Learning, Vol. 40, 276-286, 2025. DOI: https://zenodo.org/record/17148781"
40,2025,287,303,https://fs.unm.edu/NCML/19.EvaluacionClasificacionReclamos.pdf,Evaluación y clasificación de reclamos de usuarios de compañías eléctricas en Ecuador mediante un enfoque neutrosófico,"Marco Arguello-Arguello, Franklin Parrales-Bravo, Roberto Tolozano-Benites, Dayron Rumbaut-Rangel",https://zenodo.org/record/17149463,https://zenodo.org/record/17149463,"Marco Arguello-Arguello, Franklin Parrales-Bravo, Roberto Tolozano-Benites, Dayron Rumbaut-Rangel: Evaluación y clasificación de reclamos de usuarios de compañías eléctricas en Ecuador mediante un enfoque neutrosófico, Neutrosophic Computing and Machine Learning, Vol. 40, 287-303, 2025. DOI: https://zenodo.org/record/17149463"
40,2025,304,315,https://fs.unm.edu/NCML/20.EstimacionCapacidadFertil.pdf,Estimación de la capacidad fértil del suelo a través del manejo de la incertidumbre con lógica neutrosófica,"Franklin Parrales-Bravo, Roberto Tolozano-Benitas, Dayron Rumbaut-Rangel",https://zenodo.org/record/17149495,https://zenodo.org/record/17149495,"Franklin Parrales-Bravo, Roberto Tolozano-Benitas, Dayron Rumbaut-Rangel: Estimación de la capacidad fértil del suelo a través del manejo de la incertidumbre con lógica neutrosófica, Neutrosophic Computing and Machine Learning, Vol. 40, 304-315, 2025. DOI: https://zenodo.org/record/17149495"
40,2025,316,325,https://fs.unm.edu/NCML/21.PrediccionResultadosEducacion.pdf,Predicción de resultados en educación inicial mediante un modelo de Random Forest neutrosófico: gestión de la incertidumbre en la toma de decisiones pedagógicas,"Franklin Parrales-Bravo, Roberto Tolozano-Benitas, Manuel Reyes-Wagnio, Dayron Rumbaut-Rangel, Leonel Vásquez-Cevallos",https://zenodo.org/record/17149557,https://zenodo.org/record/17149557,"Franklin Parrales-Bravo, Roberto Tolozano-Benitas, Manuel Reyes-Wagnio, Dayron Rumbaut-Rangel, Leonel Vásquez-Cevallos: Predicción de resultados en educación inicial mediante un modelo de Random Forest neutrosófico: gestión de la incertidumbre en la toma de decisiones pedagógicas, Neutrosophic Computing and Machine Learning, Vol. 40, 316-325, 2025. DOI: https://zenodo.org/record/17149557"
40,2025,326,345,https://fs.unm.edu/NCML/22.AnalisisCompresivoViolencia.pdf,Análisis comprensivo de la violencia urbana a través de un marco de multiperspectivismo neutrosófico aplicado a los sistemas sociales,"Matilde Briggitte Silvers Briones, John Henry Fernández Vera, Alfonso Aníbal Guijarro Rodríguez",https://zenodo.org/record/17156462,https://zenodo.org/record/17156462,"Matilde Briggitte Silvers Briones, John Henry Fernández Vera, Alfonso Aníbal Guijarro Rodríguez: Análisis comprensivo de la violencia urbana a través de un marco de multiperspectivismo neutrosófico aplicado a los sistemas sociales, Neutrosophic Computing and Machine Learning, Vol. 40, 326-345, 2025. DOI: https://zenodo.org/record/17156462"
40,2025,346,375,https://fs.unm.edu/NCML/23.FundamentosGeometriaNeutrosofica.pdf,Fundamentos de una Geometría Neutrosófica Hiperbólica: Extensión del Espacio Euclidiano Incorporando Incertidumbre,"Yismandry Gonzalez Vargas, Diana Padrón Carrasco",https://zenodo.org/record/17156903,https://zenodo.org/record/17156903,"Yismandry Gonzalez Vargas, Diana Padrón Carrasco: Fundamentos de una Geometría Neutrosófica Hiperbólica: Extensión del Espacio Euclidiano Incorporando Incertidumbre, Neutrosophic Computing and Machine Learning, Vol. 40, 346-375, 2025. DOI: https://zenodo.org/record/17156903"
40,2025,376,385,https://fs.unm.edu/NCML/24.MapasCognitivosDifusos.pdf,Mapas Cognitivos Difusos y su Aplicación al Análisis de Indicadores de Riesgo Financiero en Cooperativas de Ahorro y Crédito del Ecuador,Palacios Zurita Wladimir Alexander,https://zenodo.org/record/17204304,https://zenodo.org/record/17204304,"Palacios Zurita Wladimir Alexander: Mapas Cognitivos Difusos y su Aplicación al Análisis de Indicadores de Riesgo Financiero en Cooperativas de Ahorro y Crédito del Ecuador, Neutrosophic Computing and Machine Learning, Vol. 40, 376-385, 2025. DOI: https://zenodo.org/record/17204304"
40,2025,386,393,https://fs.unm.edu/NCML/25.AnalisisConfiguracionesCausales.pdf,Análisis de las configuraciones causales en el rendimiento académico de Matemática: Un estudio basado en la equifinalidad mediante fsQCA,"Manuel José Castillo Román, Alejandra Carolina Espinosa Torres",https://zenodo.org/record/17204311,https://zenodo.org/record/17204311,"Manuel José Castillo Román, Alejandra Carolina Espinosa Torres: Análisis de las configuraciones causales en el rendimiento académico de Matemática: Un estudio basado en la equifinalidad mediante fsQCA, Neutrosophic Computing and Machine Learning, Vol. 40, 386-393, 2025. DOI: https://zenodo.org/record/17204311"
40,2025,394,408,https://fs.unm.edu/NCML/26.AnalisisIntegralRiesgos.pdf,Análisis Integral de Riesgos para el proceso de autoevaluación de las IES en Ecuador,"Iván Patricio Montaleza Quizhpe, Edwin Alfredo Riofrío Núñez, Johanna Maribel Pando Farez, Paola Dayanara Ramírez Carrión",https://zenodo.org/record/17220665,https://zenodo.org/record/17220665,"Iván Patricio Montaleza Quizhpe, Edwin Alfredo Riofrío Núñez, Johanna Maribel Pando Farez, Paola Dayanara Ramírez Carrión: Análisis Integral de Riesgos para el proceso de autoevaluación de las IES en Ecuador, Neutrosophic Computing and Machine Learning, Vol. 40, 394-408, 2025. DOI: https://zenodo.org/record/17220665"
40,2025,409,414,https://fs.unm.edu/NCML/27.ModeladoCausalTransformacion.pdf,Modelado Causal y la Transformación Digital en la Educación Superior Ecuatoriana mediante Mapas Cognitivos Difusos,Johanna Mariuxi González Arias,https://zenodo.org/record/17220671,https://zenodo.org/record/17220671,"Johanna Mariuxi González Arias: Modelado Causal y la Transformación Digital en la Educación Superior Ecuatoriana mediante Mapas Cognitivos Difusos, Neutrosophic Computing and Machine Learning, Vol. 40, 409-414, 2025. DOI: https://zenodo.org/record/17220671"
40,2025,415,426,https://fs.unm.edu/NCML/28.IntegracionMapasCognitivos.pdf,Integración de Mapas Cognitivos Difusos y AHP-TOPSIS para la Priorización y Selección de Estrategias de Mitigación de Riesgos en Retail,"Víctor Varela Lozano, Pedro Rodríguez Jarama",https://zenodo.org/record/17220686,https://zenodo.org/record/17220686,"Víctor Varela Lozano, Pedro Rodríguez Jarama: Integración de Mapas Cognitivos Difusos y AHP-TOPSIS para la Priorización y Selección de Estrategias de Mitigación de Riesgos en Retail, Neutrosophic Computing and Machine Learning, Vol. 40, 415-426, 2025. DOI: https://zenodo.org/record/17220686"
40,2025,427,434,https://fs.unm.edu/NCML/29.CombinacionesCausalesRPA.pdf,Combinaciones causales para el éxito en la implementación de RPA e IA en Recursos Humanos: Un análisis cualitativo comparativo (fsQCA),Parra Tauriz Ely Stefanie,https://zenodo.org/record/17220695,https://zenodo.org/record/17220695,"Parra Tauriz Ely Stefanie: Combinaciones causales para el éxito en la implementación de RPA e IA en Recursos Humanos: Un análisis cualitativo comparativo (fsQCA), Neutrosophic Computing and Machine Learning, Vol. 40, 427-434, 2025. DOI: https://zenodo.org/record/17220695"
40,2025,435,445,https://fs.unm.edu/NCML/30.ReinventingEducation.pdf,Reinventing Education: An Experience of Emotional Measurement with Artificial Intelligence and Playful Strategies in the Classroom,"Mónica-Daniela Gómez Rios, Santiago Castro Arias, Edgar Loyola Illesca",https://zenodo.org/record/17220701,https://zenodo.org/record/17220701,"Mónica-Daniela Gómez Rios, Santiago Castro Arias, Edgar Loyola Illesca: Reinventing Education: An Experience of Emotional Measurement with Artificial Intelligence and Playful Strategies in the Classroom, Neutrosophic Computing and Machine Learning, Vol. 40, 435-445, 2025. DOI: https://zenodo.org/record/17220701"
