doi,pdf_url,local_path,status,size,info
10.5281/zenodo.15200497,https://fs.unm.edu/NCML/9.microbiotani%EF%BF%BDos.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.15200497.pdf,http_404,0,
10.5281/zenodo.14768504,https://fs.unm.edu/NCML/18.capacidades%20reflexivaseticas.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.14768504.pdf,exists,299285,
10.5281/zenodo.14768530,https://fs.unm.edu/NCML/22.EpistemologiaAndinaLogicaNeutrosofica.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.14768530.pdf,exists,500260,
10.5281/zenodo.14768515,https://fs.unm.edu/NCML/20.pruebasHPV.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.14768515.pdf,exists,433890,
10.5281/zenodo.14768510,https://fs.unm.edu/NCML/19.recomendacionclasificacion.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.14768510.pdf,exists,416393,
10.5281/zenodo.14768544,https://fs.unm.edu/NCML/24.incumplimientodeberesformales.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.14768544.pdf,exists,515055,
10.5281/zenodo.14768559,https://fs.unm.edu/NCML/27.SAE10w30.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.14768559.pdf,exists,564569,
10.5281/zenodo.16916997,https://fs.unm.edu/NCML/14.Inter%C3%A9sSuperiorNino.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.16916997.pdf,http_404,0,
10.5281/zenodo.14768552,https://fs.unm.edu/NCML/26.InteligenciaArtificialNefrologia.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.14768552.pdf,exists,305299,
10.5281/zenodo.14768546,https://fs.unm.edu/NCML/25.influenciamicrobiana.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.14768546.pdf,exists,543316,
10.5281/zenodo.14799087,https://fs.unm.edu/NCML/30.socializacionconocimiento.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.14799087.pdf,exists,557834,
10.5281/zenodo.14768535,https://fs.unm.edu/NCML/23.ProcesoAnaliticoJerarquico.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.14768535.pdf,exists,412703,
10.5281/zenodo.14253328,https://fs.unm.edu/NCML/1evaluacioneficacia.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.14253328.pdf,exists,412015,
10.5281/zenodo.14799091,https://fs.unm.edu/NCML/31.n-alectic-Final-es.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.14799091.pdf,exists,1359500,
10.5281/zenodo.14253580,https://fs.unm.edu/NCML/4enfermeromanejo.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.14253580.pdf,exists,558458,
10.5281/zenodo.17254692,https://fs.unm.edu/NCML/../../NCML.41.SI.2026/3-37-45Gesti%C3%B3nriesgosemprendimientosminoristas.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.17254692.pdf,http_404,0,
10.5281/zenodo.15601698,https://fs.unm.edu/NCML/27.%20ni%EF%BF%BDosnacidosenlas.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.15601698.pdf,http_404,0,
10.5281/zenodo.14253494,https://fs.unm.edu/NCML/2enfermedadesmentales.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.14253494.pdf,exists,547631,
10.5281/zenodo.14253557,https://fs.unm.edu/NCML/3efectoteoria.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.14253557.pdf,exists,443248,
10.5281/zenodo.15576877,https://fs.unm.edu/NCML/5.%20violaci%EF%BF%BDnsusefectos.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.15576877.pdf,http_404,0,
10.5281/zenodo.14253610,https://fs.unm.edu/NCML/5tecnicascepillado.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.14253610.pdf,exists,611988,
10.5281/zenodo.14260011,https://fs.unm.edu/NCML/8factoresquecontribuyen.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.14260011.pdf,exists,470686,
10.5281/zenodo.14260339,https://fs.unm.edu/NCML/9SindromeSmithLemliOpitz.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.14260339.pdf,exists,475549,
10.5281/zenodo.14266364,https://fs.unm.edu/NCML/11alimentacioncomplementaria.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.14266364.pdf,exists,307731,
10.5281/zenodo.14253664,https://fs.unm.edu/NCML/6oralesmascomunes.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.14253664.pdf,exists,581844,
10.5281/zenodo.14259785,https://fs.unm.edu/NCML/7incumplimientoesquemavacunacion.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.14259785.pdf,exists,378079,
10.5281/zenodo.14266437,https://fs.unm.edu/NCML/13indicevulneracion.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.14266437.pdf,exists,851472,
10.5281/zenodo.14260881,https://fs.unm.edu/NCML/10JerarquicoNeutrosofico.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.14260881.pdf,exists,783384,
10.5281/zenodo.14266457,https://fs.unm.edu/NCML/14avancedelpopulismo.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.14266457.pdf,exists,556836,
10.5281/zenodo.14266385,https://fs.unm.edu/NCML/12SindromeHerlyn-Werner.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.14266385.pdf,exists,361323,
10.5281/zenodo.14266509,https://fs.unm.edu/NCML/17publicidadprocesos.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.14266509.pdf,exists,452682,
10.5281/zenodo.14266533,https://fs.unm.edu/NCML/18medirparametrosgeometricos.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.14266533.pdf,exists,566000,
10.5281/zenodo.14266478,https://fs.unm.edu/NCML/15correctaaplicacionProceso.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.14266478.pdf,exists,506359,
10.5281/zenodo.14266494,https://fs.unm.edu/NCML/16manejoseguimiento.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.14266494.pdf,exists,496005,
10.5281/zenodo.14266553,https://fs.unm.edu/NCML/19efectividadmusicoterapia.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.14266553.pdf,exists,290856,
10.5281/zenodo.14271618,https://fs.unm.edu/NCML/27ControlFaunaUrbana.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.14271618.pdf,exists,408932,
10.5281/zenodo.14266622,https://fs.unm.edu/NCML/21marcolegaldesarrollo.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.14266622.pdf,exists,301492,
10.5281/zenodo.14271602,https://fs.unm.edu/NCML/26comportamientodiabetesmellitus.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.14271602.pdf,exists,452417,
10.5281/zenodo.14268032,https://fs.unm.edu/NCML/20recomendacionvulneracion.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.14268032.pdf,exists,657437,
10.5281/zenodo.14271129,https://fs.unm.edu/NCML/25desigualdadpueblosindigenas.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.14271129.pdf,exists,288743,
10.5281/zenodo.14271080,https://fs.unm.edu/NCML/24derechoenemigo.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.14271080.pdf,exists,416482,
10.5281/zenodo.14266664,https://fs.unm.edu/NCML/22conformacioncircunscripciones.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.14266664.pdf,exists,444725,
10.5281/zenodo.14271092,https://fs.unm.edu/NCML/23estadisticasneutrosoficas.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.14271092.pdf,exists,884465,
10.5281/zenodo.14271641,https://fs.unm.edu/NCML/31implementacionproyectoreforma.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.14271641.pdf,exists,452848,
10.5281/zenodo.14271629,https://fs.unm.edu/NCML/29delitoscontravenciones.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.14271629.pdf,exists,438809,
10.5281/zenodo.14271633,https://fs.unm.edu/NCML/30rehabilitaciontejidoconectivo.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.14271633.pdf,exists,716227,
10.5281/zenodo.14271624,https://fs.unm.edu/NCML/28manejotraumatismocraneoencefalico.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.14271624.pdf,exists,464902,
10.5281/zenodo.14271661,https://fs.unm.edu/NCML/35factorescrecimiento.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.14271661.pdf,exists,491632,
10.5281/zenodo.14271649,https://fs.unm.edu/NCML/33impactosentencia.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.14271649.pdf,exists,282775,
10.5281/zenodo.14271643,https://fs.unm.edu/NCML/32parametrosAPGAR.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.14271643.pdf,exists,380692,
10.5281/zenodo.14271656,https://fs.unm.edu/NCML/34realidadocultatrabajadoras.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.14271656.pdf,exists,594003,
10.5281/zenodo.14291922,https://fs.unm.edu/NCML/39manejoprotesis.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.14291922.pdf,exists,443918,
10.5281/zenodo.14271676,https://fs.unm.edu/NCML/37potencialregenerativo.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.14271676.pdf,exists,450905,
10.5281/zenodo.14271669,https://fs.unm.edu/NCML/36violenciasexual.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.14271669.pdf,exists,440397,
10.5281/zenodo.14271688,https://fs.unm.edu/NCML/38integridadgestionfinanciera.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.14271688.pdf,exists,502246,
10.5281/zenodo.14271700,https://fs.unm.edu/NCML/40enfermedadrenaldiabetic.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.14271700.pdf,exists,655427,
10.5281/zenodo.14282656,https://fs.unm.edu/NCML/41NeutrosoficaEstandar.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.14282656.pdf,exists,557800,
10.5281/zenodo.14282714,https://fs.unm.edu/NCML/44recomendaciongastronomica.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.14282714.pdf,exists,520315,
10.5281/zenodo.14282696,https://fs.unm.edu/NCML/42relacionalesnuevosparadigmas.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.14282696.pdf,exists,298521,
10.5281/zenodo.14282768,https://fs.unm.edu/NCML/47hipotiroidismoimpacto.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.14282768.pdf,exists,538593,
10.5281/zenodo.14282825,https://fs.unm.edu/NCML/49activacionirrigantes.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.14282825.pdf,exists,435028,
10.5281/zenodo.14282792,https://fs.unm.edu/NCML/48dietasaludable.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.14282792.pdf,exists,548202,
10.5281/zenodo.14282745,https://fs.unm.edu/NCML/45tratamientosterapeuticos.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.14282745.pdf,exists,527899,
10.5281/zenodo.14767270,https://fs.unm.edu/NCML/1Sistemarecomendaciones.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.14767270.pdf,exists,301993,
10.5281/zenodo.13970772,https://fs.unm.edu/NCML/2ProcesoAnaliticoJerarquico.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.13970772.pdf,exists,706778,
10.5281/zenodo.14282706,https://fs.unm.edu/NCML/43mujeresembarazadas.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.14282706.pdf,exists,354903,
10.5281/zenodo.13970783,https://fs.unm.edu/NCML/3Metodoevaluacion.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.13970783.pdf,exists,446289,
10.5281/zenodo.14282757,https://fs.unm.edu/NCML/46expansionteorianeutrosofica.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.14282757.pdf,exists,398195,
10.5281/zenodo.13970814,https://fs.unm.edu/NCML/6Metodorecomendacion.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.13970814.pdf,exists,410485,
10.5281/zenodo.13970795,https://fs.unm.edu/NCML/4MapaCognitivoNeutrosofico.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.13970795.pdf,exists,762008,
10.5281/zenodo.13970821,https://fs.unm.edu/NCML/7analisisjuridicosobrevulneracion.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.13970821.pdf,exists,494728,
10.5281/zenodo.13970804,https://fs.unm.edu/NCML/5Sistemarecomendaciones.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.13970804.pdf,exists,505087,
10.5281/zenodo.13978244,https://fs.unm.edu/NCML/13AnaliticoJerarquicoNeutrosofico.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.13978244.pdf,exists,388940,
10.5281/zenodo.13978220,https://fs.unm.edu/NCML/12vientrealquiler.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.13978220.pdf,exists,585043,
10.5281/zenodo.13970845,https://fs.unm.edu/NCML/9sentenciassobrealimentos.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.13970845.pdf,exists,347435,
10.5281/zenodo.13970837,https://fs.unm.edu/NCML/8recomendacionsobresistema.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.13970837.pdf,exists,940635,
10.5281/zenodo.13978273,https://fs.unm.edu/NCML/14controlperfiles.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.13978273.pdf,exists,663947,
10.5281/zenodo.13970856,https://fs.unm.edu/NCML/10consecuenciaspsicologicas.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.13970856.pdf,exists,460362,
10.5281/zenodo.13978175,https://fs.unm.edu/NCML/11recomendaciontarea.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.13978175.pdf,exists,481496,
10.5281/zenodo.13978294,https://fs.unm.edu/NCML/15responsabilidadherederoecuatoriano.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.13978294.pdf,exists,387239,
10.5281/zenodo.13978161,https://fs.unm.edu/NCML/18vulneracionseguridadjuridica.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.13978161.pdf,exists,635046,
10.5281/zenodo.13978185,https://fs.unm.edu/NCML/19calidadambiental.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.13978185.pdf,exists,279880,
10.5281/zenodo.13978119,https://fs.unm.edu/NCML/16orientacioncientifica.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.13978119.pdf,exists,740355,
10.5281/zenodo.13995500,https://fs.unm.edu/NCML/21MetodosAHPTopsis.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.13995500.pdf,exists,444066,
10.5281/zenodo.13978204,https://fs.unm.edu/NCML/20Logicadifusaneutrosofica.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.13978204.pdf,exists,379072,
10.5281/zenodo.13987031,https://fs.unm.edu/NCML/22litigacionoraargumentacion.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.13987031.pdf,exists,440969,
10.5281/zenodo.13978141,https://fs.unm.edu/NCML/17estudiantesEducacionSuperior.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.13978141.pdf,exists,284651,
10.5281/zenodo.13987039,https://fs.unm.edu/NCML/23contratosocasionales.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.13987039.pdf,exists,726261,
10.5281/zenodo.13988219,https://fs.unm.edu/NCML/29consecuenciasCOVID-19.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.13988219.pdf,exists,476287,
10.5281/zenodo.13988299,https://fs.unm.edu/NCML/30opinionesconsultivas.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.13988299.pdf,exists,328787,
10.5281/zenodo.13987237,https://fs.unm.edu/NCML/26procesoescritura.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.13987237.pdf,exists,564329,
10.5281/zenodo.13987052,https://fs.unm.edu/NCML/24inteligenciaartificial.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.13987052.pdf,exists,891708,
10.5281/zenodo.13987068,https://fs.unm.edu/NCML/25naturalezaprocesos.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.13987068.pdf,exists,473054,
10.5281/zenodo.13988216,https://fs.unm.edu/NCML/28machinelearning.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.13988216.pdf,exists,877624,
10.5281/zenodo.13993999,https://fs.unm.edu/NCML/31GeneroRepresentacionFemenina.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.13993999.pdf,exists,683263,
10.5281/zenodo.13988206,https://fs.unm.edu/NCML/27efectosacosolaboral.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.13988206.pdf,exists,534996,
10.5281/zenodo.13799228,https://fs.unm.edu/NCML/1Integracionacumulaciondatos.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.13799228.pdf,exists,440887,
10.5281/zenodo.13799901,https://fs.unm.edu/NCML/2Estudioimpactoadverso.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.13799901.pdf,exists,610408,
10.5281/zenodo.13800076,https://fs.unm.edu/NCML/3AnalysisDeterminationMain.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.13800076.pdf,exists,769288,
10.5281/zenodo.13820187,https://fs.unm.edu/NCML/8analisisderechojurIdico.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.13820187.pdf,exists,993675,
10.5281/zenodo.13800552,https://fs.unm.edu/NCML/4APEST-SWOTneutrosophic.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.13800552.pdf,exists,434015,
10.5281/zenodo.13819727,https://fs.unm.edu/NCML/5influenciaumbrales.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.13819727.pdf,exists,563486,
10.5281/zenodo.13819788,https://fs.unm.edu/NCML/6ProcesoAnaliticoJerarquico.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.13819788.pdf,exists,633288,
10.5281/zenodo.13821421,https://fs.unm.edu/NCML/9Sistemarecomendaciones.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.13821421.pdf,exists,544816,
10.5281/zenodo.13819982,https://fs.unm.edu/NCML/7ninezrobadamediantetrabajoinfantil.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.13819982.pdf,exists,602036,
10.5281/zenodo.13821445,https://fs.unm.edu/NCML/10clasificarprincipioDubio.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.13821445.pdf,exists,383257,
10.5281/zenodo.13821469,https://fs.unm.edu/NCML/11neutrosoficodeteccionvulneracion.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.13821469.pdf,exists,313531,
10.5281/zenodo.13821512,https://fs.unm.edu/NCML/13multicriterioevaluacionejecucionsentencias.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.13821512.pdf,exists,267197,
10.5281/zenodo.13821498,https://fs.unm.edu/NCML/12evaluacionvistobueno.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.13821498.pdf,exists,395059,
10.5281/zenodo.13821663,https://fs.unm.edu/NCML/16MapaCognitivoNeutrosofico.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.13821663.pdf,exists,367638,
10.5281/zenodo.13821554,https://fs.unm.edu/NCML/14maltratoinfantildesdevaloracion.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.13821554.pdf,exists,276509,
10.5281/zenodo.13826151,https://fs.unm.edu/NCML/19microorganismosaerobiospresentes.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.13826151.pdf,exists,270524,
10.5281/zenodo.13821723,https://fs.unm.edu/NCML/17ProcesoAnaliticoJerarquico.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.13821723.pdf,exists,285191,
10.5281/zenodo.13821738,https://fs.unm.edu/NCML/18controlperfilesmaluso.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.13821738.pdf,exists,365710,
10.5281/zenodo.13826166,https://fs.unm.edu/NCML/21cumplimientodesinfeccionterminal.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.13826166.pdf,exists,459078,
10.5281/zenodo.13826155,https://fs.unm.edu/NCML/20ProcesoAnaliticoJerarquicoNeutrosofico.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.13826155.pdf,exists,788401,
10.5281/zenodo.13826176,https://fs.unm.edu/NCML/23estrategiaspreventivas.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.13826176.pdf,exists,424643,
10.5281/zenodo.13826181,https://fs.unm.edu/NCML/24factoresriesgo.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.13826181.pdf,exists,484823,
10.5281/zenodo.13829810,https://fs.unm.edu/NCML/26pensionalimenticia.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.13829810.pdf,exists,398011,
10.5281/zenodo.13826172,https://fs.unm.edu/NCML/22intervencionsobrelosfactores.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.13826172.pdf,exists,688169,
10.5281/zenodo.13829830,https://fs.unm.edu/NCML/28aguaineficacia.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.13829830.pdf,exists,287359,
10.5281/zenodo.13826667,https://fs.unm.edu/NCML/25MetodosAHPTopsis.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.13826667.pdf,exists,362152,
10.5281/zenodo.13829821,https://fs.unm.edu/NCML/27controldelderecho.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.13829821.pdf,exists,394730,
10.5281/zenodo.13831186,https://fs.unm.edu/NCML/32recomendacionesdiagnostico.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.13831186.pdf,exists,263451,
10.5281/zenodo.13829841,https://fs.unm.edu/NCML/29analisisenergiarequerida.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.13829841.pdf,exists,399644,
10.5281/zenodo.13831192,https://fs.unm.edu/NCML/34medirefectividadaplicacion.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.13831192.pdf,exists,354647,
10.5281/zenodo.13831190,https://fs.unm.edu/NCML/33multicriteriodiagnostico.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.13831190.pdf,exists,288790,
10.5281/zenodo.13829849,https://fs.unm.edu/NCML/30biomarcadoresTraumatismo.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.13829849.pdf,exists,305108,
10.5281/zenodo.11458212,https://fs.unm.edu/NCML/2Modeloagregacionmedir.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.11458212.pdf,exists,514071,
10.5281/zenodo.11458130,https://fs.unm.edu/NCML/1recomendacionprocesocreacion.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.11458130.pdf,exists,419734,
10.5281/zenodo.11458370,https://fs.unm.edu/NCML/4controlperfilespsicologicos.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.11458370.pdf,exists,402844,
10.5281/zenodo.11458223,https://fs.unm.edu/NCML/9inferencianeutrosoficoevaluacion.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.11458223.pdf,exists,362421,
10.5281/zenodo.11458559,https://fs.unm.edu/NCML/7multicriterioneutrosoficoevaluacion.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.11458559.pdf,exists,546742,
10.5281/zenodo.11458324,https://fs.unm.edu/NCML/10neutrosoficoevaluacionmediacion.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.11458324.pdf,exists,467666,
10.5281/zenodo.11458382,https://fs.unm.edu/NCML/11multicriterioevaluacion.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.11458382.pdf,exists,718521,
10.5281/zenodo.11458491,https://fs.unm.edu/NCML/12multicriterioevaluar.pdf,C:\Users\HP\Documents\NCML_Bibliometric\data\pdfs\10.5281_zenodo.11458491.pdf,exists,266821,
