cluster_id,name_canonical,articles,orcid,institutions,countries,name_variants,first_year,last_year
872,Dayana Vanessa Naranjo Hilaño,1,,,,Dayana Vanessa Naranjo Hilaño,2023,2023
874,Danilo Fernando Vaca Pérez,1,,,,Danilo Fernando Vaca Pérez,2023,2023
875,Silvia Alexandra Laica Sailema,1,0000-0003-2998-8393,,,Silvia Alexandra Laica Sailema,2023,2023
876,Laura Marlene Ochoa Escobar,1,0000-0002-4388-645X,,,Laura Marlene Ochoa Escobar,2023,2023
877,Sandra Patricia Valero Méndez,1,,,,Sandra Patricia Valero Méndez,2023,2023
879,Zully Nicol Tutalcha Montenegro,1,,,,Zully Nicol Tutalcha Montenegro,2023,2023
880,Dayana Lizbeth Jiménez Imbago,1,,,,Dayana Lizbeth Jiménez Imbago,2023,2023
881,Elizabeth Cristina Mayorga Aldáz,1,0000-0002-6441-2819,,,Elizabeth Cristina Mayorga Aldáz,2023,2023
882,Michael Bladimir López Fiallos,1,,,,Michael Bladimir López Fiallos,2023,2023
852,Milton Rodrigo Hidalgo Ruiz,1,,,,Milton Rodrigo Hidalgo Ruiz,2023,2023
887,Jossema Elizabeth Cueva Moscoso,1,,,,Jossema Elizabeth Cueva Moscoso,2023,2023
890,Ledy Magaly Guaño Morillo,1,,,,Ledy Magaly Guaño Morillo,2023,2023
891,Ronald Jhovany González Alvarado,1,,,,Ronald Jhovany González Alvarado,2023,2023
893,Delgado Guevara Amy Rafaela,1,,,,Delgado Guevara Amy Rafaela,2023,2023
894,Alison Ariadna Fonseca Boada,1,,,,Alison Ariadna Fonseca Boada,2023,2023
895,Esperanza Del Pilar Araujo Escobar,1,,,,Esperanza Del Pilar Araujo Escobar,2023,2023
897,Gisela Monserrate Lagos Vélez,1,,,,Gisela Monserrate Lagos Vélez,2023,2023
898,I. Castro,1,,,,I. Castro,2023,2023
867,Shirley Katherine Barrera Loayza,1,,,,Shirley Katherine Barrera Loayza,2023,2023
868,José Antonio López Gómez,1,0009-0005-5524-2474,,,José Antonio López Gómez,2023,2023
166,Dayron Rumbaut  Rangel,1,,,,Dayron Rumbaut  Rangel,2025,2025
167,Manuel Richard Naranjo Rodríguez,1,,,,Manuel Richard Naranjo Rodríguez,2025,2025
168,Pedro David Yela Bustamante,1,,,,Pedro David Yela Bustamante,2025,2025
169,Andrea Nahime Coello Huilcapi,1,,,,Andrea Nahime Coello Huilcapi,2025,2025
170,Jhostin Patricio Colimba Farinango,1,,,,Jhostin Patricio Colimba Farinango,2025,2025
171,Yessenia Maribel Caipe Yanascual,1,,,,Yessenia Maribel Caipe Yanascual,2025,2025
908,Luís Rodrigo Miranda Cazorla,1,,,,Luís Rodrigo Miranda Cazorla,2023,2023
909,Alexandro Mateo Miranda Cazorla,1,,,,Alexandro Mateo Miranda Cazorla,2023,2023
914,Wellington Patricio Barrionuevo Pilco,1,,,,Wellington Patricio Barrionuevo Pilco,2023,2023
883,Luigina Enriqueta Andrade-Burbano,1,0009-0008-9208-3128,,,Luigina Enriqueta Andrade-Burbano,2023,2023
151,Lorenzo Jovanny  Cevallos Torres,1,,,,Lorenzo Jovanny  Cevallos Torres,2025,2025
152,José Alexander Morales Alvear,1,,,,José Alexander Morales Alvear,2025,2025
153,Santiago Alexander  Olvera Manobanda,1,,,,Santiago Alexander  Olvera Manobanda,2025,2025
154,Alexander Raúl Morejón Vásquez,1,,,,Alexander Raúl Morejón Vásquez,2025,2025
157,Alex Santiago Páez Maldonado,1,,,,Alex Santiago Páez Maldonado,2025,2025
158,Klever Israel Llerena Villares,1,,,,Klever Israel Llerena Villares,2025,2025
159,Leonardo Mario Falconi  Cardenas,1,,,,Leonardo Mario Falconi  Cardenas,2025,2025
160,Fernando Daniel Lalaleo Camino,1,,,,Fernando Daniel Lalaleo Camino,2025,2025
161,Edwin Xavier Quito Recalde,1,,,,Edwin Xavier Quito Recalde,2025,2025
131,Ivonne Patricia Tabares Burbano,1,,,,Ivonne Patricia Tabares Burbano,2025,2025
132,Patricia Gabriela Ortiz Ortiz,1,,,,Patricia Gabriela Ortiz Ortiz,2025,2025
133,Wendy Natalia Toapanta Gamboa,1,,,,Wendy Natalia Toapanta Gamboa,2025,2025
141,Sarha Estefanía Boada Gavilánez,1,,,,Sarha Estefanía Boada Gavilánez,2025,2025
142,Elvia María Paucar Cepeda,1,,,,Elvia María Paucar Cepeda,2025,2025
143,María de los Ángeles Salinas Arcos,1,,,,María de los Ángeles Salinas Arcos,2025,2025
144,Dayana Lisbeth Saavedra Naranjo,1,,,,Dayana Lisbeth Saavedra Naranjo,2025,2025
145,Sindy Sisa Grefa  Calapucha,1,,,,Sindy Sisa Grefa  Calapucha,2025,2025
146,Lorenzo Cevallos-Torres,1,,,,Lorenzo Cevallos-Torres,2025,2025
115,Nayelli Brigitte Granizo Barrionuevo,1,,,,Nayelli Brigitte Granizo Barrionuevo,2025,2025
116,Marcelo Alexander Campaña Tamayo,1,,,,Marcelo Alexander Campaña Tamayo,2025,2025
117,Nelson Gerardo Pazmiño Romero,1,,,,Nelson Gerardo Pazmiño Romero,2025,2025
918,Melany Daniela Morales Aguilar,1,,,,Melany Daniela Morales Aguilar,2023,2023
925,Alison Dennise Santamaria-Enríquez,1,0009-0000-8798-9779,,,Alison Dennise Santamaria-Enríquez,2023,2023
926,Emily Dayana Guzmán-Ramos,1,0000-0002-9339-5552,,,Emily Dayana Guzmán-Ramos,2023,2023
899,Francisca Lorena Molina Soria,1,,,,Francisca Lorena Molina Soria,2023,2023
901,Freddy Ronny Enríquez Palma,1,,,,Freddy Ronny Enríquez Palma,2023,2023
906,Luís Rodrigo Miranda Chávez,1,,,,Luís Rodrigo Miranda Chávez,2023,2023
907,Carlos Camacho,1,,,,Carlos Camacho,2023,2023
938,Nuria Pérez Delgado,1,,,,Nuria Pérez Delgado,2023,2023
939,Miriam Gainza Gainza,1,,,,Miriam Gainza Gainza,2023,2023
940,Yamilé Rodríguez Sotomayo,1,,,,Yamilé Rodríguez Sotomayo,2023,2023
941,Alfredo Pardo Fernández,1,0000-0001-7860-3985,,,Alfredo Pardo Fernández,2023,2023
942,Ileana Castañeda Abascal,1,,,,Ileana Castañeda Abascal,2023,2023
943,Denisse Hinojosa Ramos,1,,,,Denisse Hinojosa Ramos,2023,2023
944,Carlos Alejandro Planas Betancourt,1,,,,Carlos Alejandro Planas Betancourt,2023,2023
915,Jhonatan Israel Patarón Pucuna,1,,,,Jhonatan Israel Patarón Pucuna,2023,2023
916,Estela Cleofe Villacis Lascano,1,,,,Estela Cleofe Villacis Lascano,2023,2023
134,Carlos Alberto García Valle,1,,,,Carlos Alberto García Valle,2025,2025
135,Juan José López García,1,,,,Juan José López García,2025,2025
136,Luis Josué Henríquez Tubon,1,,,,Luis Josué Henríquez Tubon,2025,2025
137,María José Pante  Morales,1,,,,María José Pante  Morales,2025,2025
138,Camila Alejandra Toro Bautista,1,,,,Camila Alejandra Toro Bautista,2025,2025
139,Ángelo Damián Pérez Salcedo,1,,,,Ángelo Damián Pérez Salcedo,2025,2025
140,Josué Mathias Meneses Guamán,1,,,,Josué Mathias Meneses Guamán,2025,2025
948,Argelio Díaz Ortíz,1,,,,Argelio Díaz Ortíz,2023,2023
949,Rolando Durand Rill,1,,,,Rolando Durand Rill,2023,2023
950,Lidia Esther Lorié,1,,,,Lidia Esther Lorié,2023,2023
952,Lidia Esther Lorie Sierra,1,,,,Lidia Esther Lorie Sierra,2023,2023
953,Cristina Savón Leyva,1,,,,Cristina Savón Leyva,2023,2023
954,Olaysi Laffita Ramírez,1,,,,Olaysi Laffita Ramírez,2023,2023
955,Adriesther González Lorié,1,,,,Adriesther González Lorié,2023,2023
956,Marleys Verdecía Marín,1,,,,Marleys Verdecía Marín,2023,2023
957,Hugo Freddy Torres Maya,1,0000-0002-0606-8108,,,Hugo Freddy Torres Maya,2023,2023
958,Jorge David Morales Cobo,1,,,,Jorge David Morales Cobo,2023,2023
959,Sebastián Matheo Albuja Rivadeneira,1,,,,Sebastián Matheo Albuja Rivadeneira,2023,2023
960,Yandry Jesús Mendoza Bailón,1,,,,Yandry Jesús Mendoza Bailón,2023,2023
961,Fanny Maricela Pozo Hernández,1,,,,Fanny Maricela Pozo Hernández,2023,2023
932,María de Rosario Parra Castellanos,1,,,,María de Rosario Parra Castellanos,2023,2023
936,María el Rosario Parra Castellanos,1,,,,María el Rosario Parra Castellanos,2023,2023
937,Lisbeli Cantillo Acosta,1,,,,Lisbeli Cantillo Acosta,2023,2023
992,Shanderlyn Alejandra Herrera Sánchez,1,,,,Shanderlyn Alejandra Herrera Sánchez,2023,2023
993,Roxana Abigail Morales Guanin,1,,,,Roxana Abigail Morales Guanin,2023,2023
994,Arianna Dennise Verdezoto Martínez,1,,,,Arianna Dennise Verdezoto Martínez,2023,2023
963,Óscar Rodrigo Aldaz Bombón,1,,,,Óscar Rodrigo Aldaz Bombón,2023,2023
965,José Daniel Oviedo Miranda,1,,,,José Daniel Oviedo Miranda,2023,2023
966,Melissa Eliana Del Campo Zapata,1,,,,Melissa Eliana Del Campo Zapata,2023,2023
968,Silka Belén Troya Roa,1,,,,Silka Belén Troya Roa,2023,2023
969,Stephen Marcelo Enríquez Suarez,1,,,,Stephen Marcelo Enríquez Suarez,2023,2023
971,Vanessa Fernanda Haro Amores,1,,,,Vanessa Fernanda Haro Amores,2023,2023
972,Nathaly Sarahí Lema Robalino,1,,,,Nathaly Sarahí Lema Robalino,2023,2023
973,Carina Paola Guamán Álvarez,1,,,,Carina Paola Guamán Álvarez,2023,2023
974,Viviana Xiomara Paucar Manzano,1,,,,Viviana Xiomara Paucar Manzano,2023,2023
975,Cristian Vicente Morocho Cegarra,1,,,,Cristian Vicente Morocho Cegarra,2023,2023
976,Israel Adolfo Castro Vélez,1,,,,Israel Adolfo Castro Vélez,2023,2023
977,David Josué Dávalos López,1,,,,David Josué Dávalos López,2023,2023
978,Janeth Alexandra Salvador Arroba,1,,,,Janeth Alexandra Salvador Arroba,2023,2023
124,Lía Cristina Ortiz Andino,1,,,,Lía Cristina Ortiz Andino,2025,2025
125,Marjorie Pamela Sailema Moyolema,1,,,,Marjorie Pamela Sailema Moyolema,2025,2025
126,Richard Adrián Camino Grijalva,1,,,,Richard Adrián Camino Grijalva,2025,2025
127,Juan Diego Lema Segovia,1,,,,Juan Diego Lema Segovia,2025,2025
128,Kevin David Nata Ichina,1,,,,Kevin David Nata Ichina,2025,2025
129,Kevin Joel Cañar Sunta,1,,,,Kevin Joel Cañar Sunta,2025,2025
99,Marlon Stiven Taco  Caisaguano,1,,,,Marlon Stiven Taco  Caisaguano,2025,2025
100,Wilmer Eduardo Moposita Pilla,1,,,,Wilmer Eduardo Moposita Pilla,2025,2025
101,Wilmer Josué  Constante Sánchez,1,,,,Wilmer Josué  Constante Sánchez,2025,2025
982,Alejandra Sthefanny Ulloa Borja,1,,,,Alejandra Sthefanny Ulloa Borja,2023,2023
983,María Fernanda Hidalgo Martínez,1,,,,María Fernanda Hidalgo Martínez,2023,2023
985,Davianny Alexander Corrales Alciva,1,,,,Davianny Alexander Corrales Alciva,2023,2023
988,Diana Sofía Iglesias Espín,1,,,,Diana Sofía Iglesias Espín,2023,2023
989,Erika Sarahí Cocha Chicaiza,1,,,,Erika Sarahí Cocha Chicaiza,2023,2023
990,Juan Alberto Viteri-Rodríguez,1,0000-0002-2463-7036,,,Juan Alberto Viteri-Rodríguez,2023,2023
991,Evelyn Paulina Chacha Ochoa,1,,,,Evelyn Paulina Chacha Ochoa,2023,2023
1001,Nayely Belén Quintana Amores,1,,,,Nayely Belén Quintana Amores,2023,2023
1002,Erick Stalyn Zavala Coello,1,,,,Erick Stalyn Zavala Coello,2023,2023
1003,Ronelsys Martínez Martinez,1,,,,Ronelsys Martínez Martinez,2023,2023
1004,Iván Pimienta Concepción,1,0000-0002-7623-7499,,,Iván Pimienta Concepción,2023,2023
1006,Jennifer Carolina López Paredes,1,,,,Jennifer Carolina López Paredes,2023,2023
1007,Doménica Paulina Quiroz Gallardo,1,,,,Doménica Paulina Quiroz Gallardo,2023,2023
1009,Juan Andrés Alarcón Mayorga,1,,,,Juan Andrés Alarcón Mayorga,2023,2023
1010,David Alejandro Mesías Narváez,1,,,,David Alejandro Mesías Narváez,2023,2023
979,Juan Sebastián Flores Fiallos,1,0000-0002-5433-5426,,,Juan Sebastián Flores Fiallos,2023,2023
980,Steven Javier Macas Paredes,1,,,,Steven Javier Macas Paredes,2023,2023
118,Steven Darío Tapia Quispe,1,,,,Steven Darío Tapia Quispe,2025,2025
119,Anderson Ismael Chiluisa Cajia,1,,,,Anderson Ismael Chiluisa Cajia,2025,2025
120,Bolívar Javier Llundo Michilena,1,,,,Bolívar Javier Llundo Michilena,2025,2025
121,Génesis Sarahi Delgado Pérez,1,,,,Génesis Sarahi Delgado Pérez,2025,2025
122,Erick Alejandro Martínez Núñez,1,,,,Erick Alejandro Martínez Núñez,2025,2025
123,Anthony Michael Garófalo Ramos,1,,,,Anthony Michael Garófalo Ramos,2025,2025
1039,Marcia Esther España Herreria,1,,,,Marcia Esther España Herreria,2022,2022
1040,Jéssica Jasmín Cellán Palacios,1,,,,Jéssica Jasmín Cellán Palacios,2022,2022
1011,Ariel Eduardo Cajas Jami,1,,,,Ariel Eduardo Cajas Jami,2023,2023
1012,Jhosua Santiago Flores Bonilla,1,,,,Jhosua Santiago Flores Bonilla,2023,2023
1013,Carlos Omar Blacio Vil,1,,,,Carlos Omar Blacio Vil,2022,2022
1015,María Grazia Teneda Espín,1,,,,María Grazia Teneda Espín,2022,2022
1016,Alía Belén Otáñez Herrera,1,,,,Alía Belén Otáñez Herrera,2022,2022
1018,Israel Darío Carrillo Quisnia,1,,,,Israel Darío Carrillo Quisnia,2022,2022
1019,Cristian Xavier Muñoz Peralvo,1,,,,Cristian Xavier Muñoz Peralvo,2022,2022
1020,Steffy Mishell Falconí Cobeña,1,,,,Steffy Mishell Falconí Cobeña,2022,2022
1022,Damaris Katherine Huera Valencia,1,,,,Damaris Katherine Huera Valencia,2022,2022
1023,Nicolás Andrés Sotomayor Jarrín,1,,,,Nicolás Andrés Sotomayor Jarrín,2022,2022
1026,Aldemar Alejandro Monsalve Guamán,1,0000-0001-7106-0746,,,Aldemar Alejandro Monsalve Guamán,2022,2022
997,Ana Cristina Arellano Haro,1,0009-0000-6983-2735,,,Ana Cristina Arellano Haro,2023,2023
998,Diego Armando Suárez Páez,1,,,,Diego Armando Suárez Páez,2023,2023
1000,Rosita Elizabeth Olivo Torres,1,,,,Rosita Elizabeth Olivo Torres,2023,2023
107,Pamela Stephanie Piñuela Narváez,1,,,,Pamela Stephanie Piñuela Narváez,2025,2025
108,Christian Stalyn Moyolema Tiban,1,,,,Christian Stalyn Moyolema Tiban,2025,2025
109,Kevin Steven Hurtado Supe,1,,,,Kevin Steven Hurtado Supe,2025,2025
110,Viviana Lizbeht Vargas Curipallo,1,,,,Viviana Lizbeht Vargas Curipallo,2025,2025
111,Jhossthin Manolo Llerena Llerena,1,,,,Jhossthin Manolo Llerena Llerena,2025,2025
112,Ronald Alexander Alomaliza Garcés,1,,,,Ronald Alexander Alomaliza Garcés,2025,2025
113,Frida Alejandra Villamarín Chumaña,1,,,,Frida Alejandra Villamarín Chumaña,2025,2025
114,Evelyn Katherine Barrera Carrera,1,,,,Evelyn Katherine Barrera Carrera,2025,2025
83,Kevin Efraín Cruz Enríquez,1,,,,Kevin Efraín Cruz Enríquez,2025,2025
84,Nadia Isabela Luna Ayala,1,,,,Nadia Isabela Luna Ayala,2025,2025
85,Alba Nayeli Garcés Echeverría,1,,,,Alba Nayeli Garcés Echeverría,2025,2025
1031,Paola Elizabeth Cortez Clavijo,1,0000-0002-5926-7282,,,Paola Elizabeth Cortez Clavijo,2022,2022
1032,Marjorie Alexandra Coronel Suárez,1,0000-0003-3543-5357,,,Marjorie Alexandra Coronel Suárez,2022,2022
1033,Nathalie Steffy Ponce Reyes,1,0000-0002-0496-2202,,,Nathalie Steffy Ponce Reyes,2022,2022
1036,Raúl Fabricio Sánchez Santacruz,1,0000-0002-4222-6214,,,Raúl Fabricio Sánchez Santacruz,2022,2022
1038,Patty Elizabeth Del Pozo Franco,1,0000-0003-0799-6165,,,Patty Elizabeth Del Pozo Franco,2022,2022
1043,Genesis Mercedes Peñafiel Huerta,1,,,,Genesis Mercedes Peñafiel Huerta,2022,2022
1044,Madeleine Nicol Vásquez Silva,1,,,,Madeleine Nicol Vásquez Silva,2022,2022
1045,Andrée Alexandre Amores Aguiar,1,,,,Andrée Alexandre Amores Aguiar,2022,2022
1047,Camila Alejandra Villafuerte Moya,1,0000-0002-7520-3510,,,Camila Alejandra Villafuerte Moya,2022,2022
1048,Katherine Jeanine Chacón Escobar,1,,,,Katherine Jeanine Chacón Escobar,2022,2022
1049,María Fernanda Bedoya Limaico,1,,,,María Fernanda Bedoya Limaico,2022,2022
1052,Camila Estefanía Navas Mayorga,1,,,,Camila Estefanía Navas Mayorga,2022,2022
1053,Jorge Miguel Vallejo Navas,1,,,,Jorge Miguel Vallejo Navas,2022,2022
1057,Rhonny Rigoberto Rosero Rosero,1,,,,Rhonny Rigoberto Rosero Rosero,2022,2022
1058,Nayely Shuliana Saltos Albán,1,,,,Nayely Shuliana Saltos Albán,2022,2022
1027,Alejandro Sebastián Mayorga Garcés,1,,,,Alejandro Sebastián Mayorga Garcés,2022,2022
102,Nelson Jhosue Molina Terán,1,,,,Nelson Jhosue Molina Terán,2025,2025
103,Steban Matheo Amores  Estrada,1,,,,Steban Matheo Amores  Estrada,2025,2025
104,Joel Alexander Chicaiza Chiluisa,1,,,,Joel Alexander Chicaiza Chiluisa,2025,2025
105,Mauro Alejandro Pérez Solís,1,,,,Mauro Alejandro Pérez Solís,2025,2025
106,Stefani Camila  Guanoluisa Barrionuevo,1,,,,Stefani Camila  Guanoluisa Barrionuevo,2025,2025
96,Angie Maite Toapanta Caiza,1,,,,Angie Maite Toapanta Caiza,2025,2025
97,Mayle Brigitte Tapia  García,1,,,,Mayle Brigitte Tapia  García,2025,2025
98,Stalin Fernando Laica Caillagua,1,,,,Stalin Fernando Laica Caillagua,2025,2025
67,Pablo Roberto Castillo Rueda,1,,,,Pablo Roberto Castillo Rueda,2025,2025
68,Lenny Cecilia Campaña Muñoz,1,,,,Lenny Cecilia Campaña Muñoz,2025,2025
69,Angie Fernanda Farias Mejía,1,,,,Angie Fernanda Farias Mejía,2025,2025
1062,Juan Carlos Arandia Zambrano,1,,,,Juan Carlos Arandia Zambrano,2022,2022
1063,Karen Clemencia Triviño Vera,1,,,,Karen Clemencia Triviño Vera,2022,2022
1065,Samanta Irenka Robles Cuaspud,1,,,,Samanta Irenka Robles Cuaspud,2022,2022
1066,Ana Lucia Cunalata Jinde,1,,,,Ana Lucia Cunalata Jinde,2022,2022
1067,José Andrés Ortiz Altamirano,1,,,,José Andrés Ortiz Altamirano,2022,2022
1069,Ana Paula Meza Olmedo,1,,,,Ana Paula Meza Olmedo,2022,2022
1070,Julissa Nicole Moreno Díaz,1,0000-0002-6761-9575,,,Julissa Nicole Moreno Díaz,2022,2022
1071,Alexa Stefanía Guzmán Gallegos,1,,,,Alexa Stefanía Guzmán Gallegos,2022,2022
1073,José Israel Castillo González,1,,,,José Israel Castillo González,2022,2022
1074,Andrea Katherine Miranda Anchundia,1,,,,Andrea Katherine Miranda Anchundia,2022,2022
1086,Rosales Cedeño Kenyi Nicole,1,,Universidad Regional Autónoma de Los Andes,EC,Rosales Cedeño Kenyi Nicole,2022,2022
1087,Jordán Escobar Paúl Mateo,1,,Universidad Regional Autónoma de Los Andes,EC,Jordán Escobar Paúl Mateo,2022,2022
1088,Alba Margot Núñez Quispe,1,,,,Alba Margot Núñez Quispe,2022,2022
1089,Paola Cristina Núñez Quispe,1,,,,Paola Cristina Núñez Quispe,2022,2022
1059,Angelica Fernanda Párraga Arévalo,1,,,,Angelica Fernanda Párraga Arévalo,2022,2022
1060,Edison Samuel Haro Pujos,1,,,,Edison Samuel Haro Pujos,2022,2022
86,Juan Evangelista Núñez Sanabria,1,,,,Juan Evangelista Núñez Sanabria,2025,2025
87,Juan Diego Bravo Guzmán,1,,,,Juan Diego Bravo Guzmán,2025,2025
88,Danny Alexander Andrade Caiza,1,,,,Danny Alexander Andrade Caiza,2025,2025
89,Alison Erely Yépez Enríquez,1,,,,Alison Erely Yépez Enríquez,2025,2025
90,Steven García Díaz,1,,,,Steven García Díaz,2025,2025
91,Kevin Francisco Yépez Enríquez,1,,,,Kevin Francisco Yépez Enríquez,2025,2025
92,Melanie Skarlet Quiñonez Medina,1,,,,Melanie Skarlet Quiñonez Medina,2025,2025
93,Carmen Patricia Ruiz Tigse,1,,,,Carmen Patricia Ruiz Tigse,2025,2025
94,Daniela Yesenia Sánchez Mina,1,,,,Daniela Yesenia Sánchez Mina,2025,2025
95,Johan Javier Soria  Moreta,1,,,,Johan Javier Soria  Moreta,2025,2025
52,"Silvers Briones, Matilde Briggitte",1,,University of Guayaquil,EC,"Silvers Briones, Matilde Briggitte",2025,2025
1095,Yrma Santana,1,,Universidad del Zulia,VE,Yrma Santana,2022,2022
1096,David André Benites Fonseca,1,0000-0002-3486-9949,Universidad Regional Autónoma de Los Andes,EC,David André Benites Fonseca,2022,2022
1099,Enrique Alexander Elizalde Enríquez,1,,Universidad Regional Autónoma de Los Andes,EC,Enrique Alexander Elizalde Enríquez,2022,2022
1100,Lina Neri Espinosa Pire,1,0000-0001-6498-473X,,,Lina Neri Espinosa Pire,2022,2022
1102,María del Carmen Yabor Labrada,1,0000-0001-5391-7224,,,María del Carmen Yabor Labrada,2022,2022
1103,P. Padilla,1,0000-0003-2274-5444,,,P. Padilla,2022,2022
1104,Alejandra Micaela Rodríguez Acurio,1,,,,Alejandra Micaela Rodríguez Acurio,2022,2022
1105,José Fernando Trávez Valencia,1,0000-0002-2713-0353,,,José Fernando Trávez Valencia,2022,2022
1075,Darío Pérez Villalba,1,,,,Darío Pérez Villalba,2022,2022
1076,Luisa María Larrea Martínez,1,0000-0002-8019-2406,,,Luisa María Larrea Martínez,2022,2022
1077,Paola Beatriz Tapia Cando,1,0000-0002-8621-1137,,,Paola Beatriz Tapia Cando,2022,2022
1078,Alexis Orlando Cueva Espinoza,1,,,,Alexis Orlando Cueva Espinoza,2022,2022
1079,Marco Antonio Mesache-Villagómez,1,0000-0001-6116-4146,,,Marco Antonio Mesache-Villagómez,2022,2022
1080,María Daniela Morales Núñez,1,,,,María Daniela Morales Núñez,2022,2022
1084,Ariana Celeste Castro De la Cruz,1,,,,Ariana Celeste Castro De la Cruz,2022,2022
1121,Belkis Sánchez Martínez,1,,,,Belkis Sánchez Martínez,2022,2022
1122,María de los Ángeles Galarza Pazmiño,1,0000-0003-4001-3458,,,María de los Ángeles Galarza Pazmiño,2022,2022
1091,Mayra Alexandra Sánchez Barreno,1,,Universidad Regional Autónoma de Los Andes,EC,Mayra Alexandra Sánchez Barreno,2022,2022
1092,Nicole Maité Lozada Orozco,1,,Universidad Regional Autónoma de Los Andes,EC,Nicole Maité Lozada Orozco,2022,2022
70,Bradley Jessid Enríquez Chapi,1,,,,Bradley Jessid Enríquez Chapi,2025,2025
71,Camila Concepción Villarreal Hernández,1,,,,Camila Concepción Villarreal Hernández,2025,2025
72,Diana Sofía Mora Lora,1,,,,Diana Sofía Mora Lora,2025,2025
73,Paolo Farid Chapi Álvarez,1,,,,Paolo Farid Chapi Álvarez,2025,2025
74,Pablo Alejando Herrera Herrera,1,,,,Pablo Alejando Herrera Herrera,2025,2025
75,Kerlhy Lizbeth Malte Puetate,1,,,,Kerlhy Lizbeth Malte Puetate,2025,2025
76,Mayerly Salomé Pozo Mera,1,,,,Mayerly Salomé Pozo Mera,2025,2025
77,Andrea Poleth Mites Tulcanaza,1,,,,Andrea Poleth Mites Tulcanaza,2025,2025
78,Cristian Danilo Revelo Montenegro,1,,,,Cristian Danilo Revelo Montenegro,2025,2025
79,Pablo David Portilla Obando,1,,,,Pablo David Portilla Obando,2025,2025
82,Santiago Mateo Carrera Vásquez,1,,,,Santiago Mateo Carrera Vásquez,2025,2025
51,"Hechavarría-Hernández, Jesús Rafael",1,,Universidad de Ciencias Medicas,CR,"Hechavarría-Hernández, Jesús Rafael",2025,2025
1123,Verónica Paulina Cáceres Manzano,1,0000-0001-5710-5661,,,Verónica Paulina Cáceres Manzano,2022,2022
1124,María Eugenia Lucena de Ustáriz,1,0000-0001-9120-345X,,,María Eugenia Lucena de Ustáriz,2022,2022
1126,Paola Fernanda Sánchez-Granja,1,0000-0002-6198-5814,,,Paola Fernanda Sánchez-Granja,2022,2022
1127,Segundo Enrique Vaca Zambrano,1,0000-0003-2011-3128,,,Segundo Enrique Vaca Zambrano,2022,2022
1128,Marcelo de Melo Quintela,1,0000-0003-0818-8493,,,Marcelo de Melo Quintela,2022,2022
1129,Sabrina Rossi,1,,,,Sabrina Rossi,2022,2022
1130,Katty Johanna Lalangui Vega,1,,,,Katty Johanna Lalangui Vega,2022,2022
1131,Jaime Cordova Peralta,1,0000-0002-5935-3279,,,Jaime Cordova Peralta,2022,2022
1132,Silvia Marisol Gavilánez Villamarín,1,0000-0002-0502-7312,,,Silvia Marisol Gavilánez Villamarín,2022,2022
1133,Priscila Abigail Toapanta Toapanta,1,,,,Priscila Abigail Toapanta Toapanta,2022,2022
1134,M.Sc Marilu Mercedes Hinojosa Guerrero,1,,,,M.Sc Marilu Mercedes Hinojosa Guerrero,2022,2022
1135,Silvia Paola Jiménez Franco,1,,,,Silvia Paola Jiménez Franco,2022,2022
1138,Danilo Santiago Alvarado Ibarra,1,,,,Danilo Santiago Alvarado Ibarra,2021,2021
1109,María José Verdezoto Mora,1,,,,María José Verdezoto Mora,2022,2022
1111,Mario Daniel Quintana,1,,,,Mario Daniel Quintana,2022,2022
1117,Riber Favian Donoso Norona,1,,,,Riber Favian Donoso Norona,2022,2022
64,"Cedeño-Rodríguez, Juan Carlos",1,,University of Guayaquil,EC,"Cedeño-Rodríguez, Juan Carlos",2025,2025
65,Meylin Caballero Peña,1,,,,Meylin Caballero Peña,2025,2025
66,Génesis Solange Delgado Angamarca,1,,,,Génesis Solange Delgado Angamarca,2025,2025
35,"Asanza Espinoza, Janeth Del Carmen",1,,University of Guayaquil,EC,"Asanza Espinoza, Janeth Del Carmen",2025,2025
36,"Rodriguez, M.",1,,Bolivarian University of Venezuela,VE,"Rodriguez, M.",2025,2025
37,"Lara Espinoza, Ginger Marilu",1,,Universidad Estatal de Bolívar,EC,"Lara Espinoza, Ginger Marilu",2025,2025
1142,Ariel Romero Fernández,1,,,,Ariel Romero Fernández,2021,2021
1143,Paúl Centeno Maldonado,1,,,,Paúl Centeno Maldonado,2021,2021
1144,Manuel Silva Velásquez,1,,,,Manuel Silva Velásquez,2021,2021
1148,Adriana Yajaira Barzola López,1,0000-0002-8239-3607,,,Adriana Yajaira Barzola López,2021,2021
1149,"Maldonado, Martha Nancy Mosquera",1,,,,"Maldonado, Martha Nancy Mosquera",2021,2021
1150,Osiel Cruz Gutiérrez,1,,,,Osiel Cruz Gutiérrez,2021,2021
1151,Bergelino Zaldívar Pérez,1,,,,Bergelino Zaldívar Pérez,2021,2021
1152,"Almenares, Manuel Pérez",1,,,,"Almenares, Manuel Pérez",2021,2021
1153,Andrade Rivera Guadalupe Esperanza,1,0000-0002-9156-2716,,,Andrade Rivera Guadalupe Esperanza,2021,2021
1154,Anzules Arreaga Lady Selene,1,,,,Anzules Arreaga Lady Selene,2021,2021
1163,"González, Roberto González",1,,,,"González, Roberto González",2021,2021
1164,"Beltrán, Rolando Álvarez",1,,,,"Beltrán, Rolando Álvarez",2021,2021
