doi,concept,level,score
10.5281/zenodo.14767314,Septic shock,3,0.3070000112056732
10.5281/zenodo.14767314,Clinical Practice,2,0.29339998960494995
10.5281/zenodo.14767314,Humanities,1,0.26840001344680786
10.5281/zenodo.14767314,Shock (circulatory),2,0.2506999969482422
10.5281/zenodo.14767314,Philosophy,0,0.23319999873638153
10.5281/zenodo.14767314,Streptococcus pneumoniae,3,0.18940000236034393
10.5281/zenodo.14767314,Physics,0,0.16949999332427979
10.5281/zenodo.14767314,Context (archaeology),2,0.16760000586509705
10.5281/zenodo.14705727,Humanities,1,0.7031000256538391
10.5281/zenodo.14705727,Philosophy,0,0.3529999852180481
10.5281/zenodo.14705727,Biology,0,0.34369999170303345
10.5281/zenodo.14705727,Molecular biology,1,0.3215999901294708
10.5281/zenodo.14705727,Medicine,0,0.29809999465942383
10.5281/zenodo.14705727,Human immunodeficiency virus (HIV),2,0.26969999074935913
10.5281/zenodo.14705727,Art,0,0.25609999895095825
10.5281/zenodo.14705727,Coronavirus disease 2019 (COVID-19),4,0.2101999968290329
10.5281/zenodo.14705727,Virus diseases,3,0.18889999389648438
10.5281/zenodo.14705727,Geography,0,0.1882999986410141
10.5281/zenodo.14706603,Humanities,1,0.5954999923706055
10.5281/zenodo.14706603,Political science,0,0.534600019454956
10.5281/zenodo.14706603,Philosophy,0,0.36250001192092896
10.5281/zenodo.14706603,Armed conflict,2,0.16680000722408295
10.5281/zenodo.14706603,Qualitative analysis,3,0.148499995470047
10.5281/zenodo.14706603,Quantitative methodology,2,0.13500000536441803
10.5281/zenodo.14706603,Border Security,2,0.12790000438690186
10.5281/zenodo.14706603,Order (exchange),2,0.12770000100135803
10.5281/zenodo.14706603,Welfare economics,1,0.12280000001192093
10.5281/zenodo.14706603,Process (computing),2,0.11270000040531158
10.5281/zenodo.14707790,Humanities,1,0.49810001254081726
10.5281/zenodo.14707790,Psychology,0,0.4178999960422516
10.5281/zenodo.14707790,Sociology,0,0.3582000136375427
10.5281/zenodo.14707790,Context (archaeology),2,0.349700003862381
10.5281/zenodo.14707790,Perspective (graphical),2,0.31290000677108765
10.5281/zenodo.14707790,Work (physics),2,0.2524000108242035
10.5281/zenodo.14707790,Philosophy,0,0.24860000610351562
10.5281/zenodo.14707790,Political science,0,0.2354000061750412
10.5281/zenodo.14707790,Pedagogy,1,0.2151000052690506
10.5281/zenodo.14707790,Meaning (existential),2,0.21469999849796295
10.5281/zenodo.14708004,Humanities,1,0.6644999980926514
10.5281/zenodo.14708004,Political science,0,0.397599995136261
10.5281/zenodo.14708004,Philosophy,0,0.28859999775886536
10.5281/zenodo.14708004,Economic Justice,2,0.28459998965263367
10.5281/zenodo.14708004,Sociology,0,0.22779999673366547
10.5281/zenodo.14708004,Quality (philosophy),2,0.2078000009059906
10.5281/zenodo.14708004,Computer science,0,0.1753000020980835
10.5281/zenodo.14708004,Law,1,0.17509999871253967
10.5281/zenodo.14708004,Cartography,1,0.1624000072479248
10.5281/zenodo.14708004,Work (physics),2,0.16110000014305115
10.5281/zenodo.14708374,Humanities,1,0.6425999999046326
10.5281/zenodo.14708374,Political science,0,0.5360999703407288
10.5281/zenodo.14708374,Philosophy,0,0.3986000120639801
10.5281/zenodo.14708374,Context (archaeology),2,0.2937999963760376
10.5281/zenodo.14708374,Derecho,2,0.2502000033855438
10.5281/zenodo.14708374,Human rights,2,0.2467000037431717
10.5281/zenodo.14708374,Value (mathematics),2,0.17970000207424164
10.5281/zenodo.14708374,Universal value,4,0.17890000343322754
10.5281/zenodo.14708374,Fundamental rights,3,0.1785999983549118
10.5281/zenodo.14708374,Sociology,0,0.17569999396800995
10.5281/zenodo.14708667,Humanities,1,0.5891000032424927
10.5281/zenodo.14708667,Political science,0,0.4803999960422516
10.5281/zenodo.14708667,Context (archaeology),2,0.4343000054359436
10.5281/zenodo.14708667,Geography,0,0.30469998717308044
10.5281/zenodo.14708667,Philosophy,0,0.29350000619888306
10.5281/zenodo.14708667,Work (physics),2,0.21570000052452087
10.5281/zenodo.14708667,Independence (probability theory),2,0.18199999630451202
10.5281/zenodo.14708667,Order (exchange),2,0.16840000450611115
10.5281/zenodo.14708667,Government (linguistics),2,0.16689999401569366
10.5281/zenodo.14708667,Sociology,0,0.15970000624656677
10.5281/zenodo.14708837,Philosophy,0,0.6151999831199646
10.5281/zenodo.14708837,Humanities,1,0.5016000270843506
10.5281/zenodo.14708837,Digital era,3,0.25529998540878296
10.5281/zenodo.14708837,Relation (database),2,0.2363000065088272
10.5281/zenodo.14708837,Value (mathematics),2,0.23520000278949738
10.5281/zenodo.14708837,Political science,0,0.23240000009536743
10.5281/zenodo.14708837,Accident (philosophy),2,0.22599999606609344
10.5281/zenodo.14708837,Psychology,0,0.19349999725818634
10.5281/zenodo.14708837,Control (management),2,0.1754000037908554
10.5281/zenodo.14708837,Test (biology),2,0.16699999570846558
10.5281/zenodo.14788222,Humanities,1,0.6718000173568726
10.5281/zenodo.14788222,Psychology,0,0.5536999702453613
10.5281/zenodo.14788222,Emotional intelligence,2,0.2948000133037567
10.5281/zenodo.14788222,Art,0,0.258899986743927
10.5281/zenodo.14788222,Persona,2,0.2538999915122986
10.5281/zenodo.14788222,Philosophy,0,0.23250000178813934
10.5281/zenodo.14788222,Emotion recognition,2,0.23100000619888306
10.5281/zenodo.14788222,Sociology,0,0.1995999962091446
10.5281/zenodo.14788222,Social psychology,1,0.19740000367164612
10.5281/zenodo.14788222,Loneliness,2,0.1973000019788742
10.5281/zenodo.14768437,Computer science,0,0.5475000143051147
10.5281/zenodo.14768437,Border Security,2,0.2754000127315521
10.5281/zenodo.14768437,Humanities,1,0.2676999866962433
10.5281/zenodo.14768437,Cartography,1,0.25870001316070557
10.5281/zenodo.14768437,Engineering,0,0.25200000405311584
10.5281/zenodo.14768437,Operating system,1,0.2094999998807907
10.5281/zenodo.14768437,Political science,0,0.20759999752044678
10.5281/zenodo.14768437,Work (physics),2,0.19509999454021454
10.5281/zenodo.14768437,Context (archaeology),2,0.1940000057220459
10.5281/zenodo.14768437,Software,2,0.18610000610351562
10.5281/zenodo.14768456,Humanities,1,0.5932000279426575
10.5281/zenodo.14768456,Political science,0,0.43160000443458557
10.5281/zenodo.14768456,Context (archaeology),2,0.40860000252723694
10.5281/zenodo.14768456,Sociology,0,0.2619999945163727
10.5281/zenodo.14768456,Geography,0,0.18050000071525574
10.5281/zenodo.14768456,Gender relations,2,0.1679999977350235
10.5281/zenodo.14768456,Art,0,0.16439999639987946
10.5281/zenodo.14768456,Work (physics),2,0.1559000015258789
10.5281/zenodo.14768456,Business,0,0.13920000195503235
10.5281/zenodo.14768456,Domestic work,3,0.1354999989271164
10.5281/zenodo.14768465,Humanities,1,0.6481999754905701
10.5281/zenodo.14768465,Computer science,0,0.28610000014305115
10.5281/zenodo.14768465,Political science,0,0.2851000130176544
10.5281/zenodo.14768465,Poison control,2,0.2542000114917755
10.5281/zenodo.14768465,Medicine,0,0.24369999766349792
10.5281/zenodo.14768465,Art,0,0.24250000715255737
10.5281/zenodo.14768465,Sociology,0,0.22689999639987946
10.5281/zenodo.14768465,Psychology,0,0.21709999442100525
10.5281/zenodo.14768465,Philosophy,0,0.21529999375343323
10.5281/zenodo.14768465,Cartography,1,0.20350000262260437
10.5281/zenodo.14768473,Political science,0,0.4065999984741211
10.5281/zenodo.14768473,Humanities,1,0.3208000063896179
10.5281/zenodo.14768473,Philosophy,0,0.3075999915599823
10.5281/zenodo.14768473,Medicine,0,0.2554999887943268
10.5281/zenodo.14768473,Primary health care,3,0.24449999630451202
10.5281/zenodo.14768473,Population,2,0.23720000684261322
10.5281/zenodo.14768473,Patient rights,3,0.2273000031709671
10.5281/zenodo.14768473,Acquiescence,3,0.2184000015258789
10.5281/zenodo.14768473,Health services,3,0.21060000360012054
10.5281/zenodo.14768473,Work (physics),2,0.20980000495910645
10.5281/zenodo.14768481,Humanities,1,0.5419999957084656
10.5281/zenodo.14768481,Political science,0,0.3441999852657318
10.5281/zenodo.14768481,Philosophy,0,0.26330000162124634
10.5281/zenodo.14768481,Internal control,3,0.2282000035047531
10.5281/zenodo.14768481,Control (management),2,0.22609999775886536
10.5281/zenodo.14768481,Psychology,0,0.22339999675750732
10.5281/zenodo.14768481,Context (archaeology),2,0.21879999339580536
10.5281/zenodo.14768481,Sociology,0,0.1979999989271164
10.5281/zenodo.14768481,Statistical analysis,2,0.19609999656677246
10.5281/zenodo.14768481,Alcohol consumption,3,0.18230000138282776
10.5281/zenodo.14768487,Medicine,0,0.6078000068664551
10.5281/zenodo.14768487,Gynecology,1,0.3197000026702881
10.5281/zenodo.14768487,Philosophy,0,0.31929999589920044
10.5281/zenodo.14768487,Humanities,1,0.2289000004529953
10.5281/zenodo.14768487,Context (archaeology),2,0.20640000700950623
10.5281/zenodo.14768487,Computed tomography,2,0.20029999315738678
10.5281/zenodo.14768487,Conservative treatment,2,0.19349999725818634
10.5281/zenodo.14768487,Disease,2,0.16349999606609344
10.5281/zenodo.14768487,MEDLINE,2,0.13940000534057617
10.5281/zenodo.14768487,Clinical Practice,2,0.12690000236034393
10.5281/zenodo.14768500,Medicine,0,0.570900022983551
10.5281/zenodo.14768500,Humanities,1,0.5056999921798706
10.5281/zenodo.14768500,Philosophy,0,0.4059999883174896
10.5281/zenodo.14768500,Context (archaeology),2,0.36070001125335693
10.5281/zenodo.14768500,Gynecology,1,0.2572999894618988
10.5281/zenodo.14768500,Abdomen,2,0.2401999980211258
10.5281/zenodo.14768500,Traffic accident,2,0.1906999945640564
10.5281/zenodo.14768500,Linea,2,0.16580000519752502
10.5281/zenodo.14768500,Limiting,2,0.15029999613761902
10.5281/zenodo.14768500,Poison control,2,0.14030000567436218
10.5281/zenodo.14768504,Humanities,1,0.4124999940395355
10.5281/zenodo.14768504,TUTOR,2,0.38499999046325684
10.5281/zenodo.14768504,Sociology,0,0.36489999294281006
10.5281/zenodo.14768504,Philosophy,0,0.32409998774528503
10.5281/zenodo.14768504,Computer science,0,0.3181000053882599
10.5281/zenodo.14768504,Psychology,0,0.30320000648498535
10.5281/zenodo.14768504,Political science,0,0.22050000727176666
10.5281/zenodo.14768504,Logical framework,2,0.19840000569820404
10.5281/zenodo.14768504,Knowledge management,1,0.1964000016450882
10.5281/zenodo.14768504,Cartography,1,0.18970000743865967
10.5281/zenodo.14768510,Medicine,0,0.5572999715805054
10.5281/zenodo.14768510,Humanities,1,0.3416999876499176
10.5281/zenodo.14768510,Gynecology,1,0.32679998874664307
10.5281/zenodo.14768510,Physics,0,0.26600000262260437
10.5281/zenodo.14768510,Computed tomography,2,0.2054000049829483
10.5281/zenodo.14768510,Nuclear medicine,1,0.1914999932050705
10.5281/zenodo.14768510,Philosophy,0,0.16509999334812164
10.5281/zenodo.14768510,Context (archaeology),2,0.15760000050067902
10.5281/zenodo.14768510,Ultrasonography,2,0.14470000565052032
10.5281/zenodo.14768510,Surgery,1,0.12460000067949295
10.5281/zenodo.14768515,Humanities,1,0.6137999892234802
10.5281/zenodo.14768515,Medicine,0,0.3050999939441681
10.5281/zenodo.14768515,Gynecology,1,0.2578999996185303
10.5281/zenodo.14768515,Art,0,0.2071000039577484
10.5281/zenodo.14768515,Political science,0,0.17910000681877136
10.5281/zenodo.14768515,Geography,0,0.17219999432563782
10.5281/zenodo.14768515,Master plan,2,0.15850000083446503
10.5281/zenodo.14768515,Pathological anatomy,2,0.15780000388622284
10.5281/zenodo.14768515,Cartography,1,0.1437000036239624
10.5281/zenodo.14768515,Health services,3,0.13050000369548798
10.5281/zenodo.14768523,Context (archaeology),2,0.58160001039505
10.5281/zenodo.14768523,Geography,0,0.4702000021934509
10.5281/zenodo.14768523,Humanities,1,0.4009999930858612
10.5281/zenodo.14768523,Political science,0,0.3700999915599823
10.5281/zenodo.14768523,Sociology,0,0.34790000319480896
10.5281/zenodo.14768523,Cartography,1,0.2953000068664551
10.5281/zenodo.14768523,Participant observation,2,0.2662000060081482
10.5281/zenodo.14768523,Domain (mathematical analysis),2,0.25780001282691956
10.5281/zenodo.14768523,Citizenship,3,0.2354000061750412
10.5281/zenodo.14768523,Indigenous,2,0.22750000655651093
10.5281/zenodo.14768530,Humanities,1,0.7330999970436096
10.5281/zenodo.14768530,Philosophy,0,0.4921000003814697
10.5281/zenodo.14768530,Context (archaeology),2,0.4422000050544739
10.5281/zenodo.14768530,Sociology,0,0.32409998774528503
10.5281/zenodo.14768530,Art,0,0.27090001106262207
10.5281/zenodo.14768530,Cartography,1,0.2125999927520752
10.5281/zenodo.14768530,Cultural system,2,0.18129999935626984
10.5281/zenodo.14768530,Cultural history,2,0.17440000176429749
10.5281/zenodo.14768530,Order (exchange),2,0.1688999980688095
10.5281/zenodo.14768530,Field (mathematics),2,0.15839999914169312
10.5281/zenodo.14768535,Humanities,1,0.5181000232696533
10.5281/zenodo.14768535,Political science,0,0.3937000036239624
10.5281/zenodo.14768535,Philosophy,0,0.26910001039505005
10.5281/zenodo.14768535,Context (archaeology),2,0.24969999492168427
10.5281/zenodo.14768535,Art,0,0.24609999358654022
10.5281/zenodo.14768535,Geography,0,0.2296999990940094
10.5281/zenodo.14768535,Animal rights,2,0.2092999964952469
10.5281/zenodo.14768535,Sociology,0,0.20800000429153442
10.5281/zenodo.14768535,Human rights,2,0.2078000009059906
10.5281/zenodo.14768535,Social relationship,2,0.20409999787807465
10.5281/zenodo.14768544,Humanities,1,0.6238999962806702
10.5281/zenodo.14768544,Political science,0,0.4440999925136566
10.5281/zenodo.14768544,Art,0,0.31119999289512634
10.5281/zenodo.14768544,Geography,0,0.2054000049829483
10.5281/zenodo.14768544,Cost analysis,2,0.19089999794960022
10.5281/zenodo.14768544,Working hours,2,0.18850000202655792
10.5281/zenodo.14768544,Computer science,0,0.17579999566078186
10.5281/zenodo.14768544,Psychology,0,0.17520000040531158
10.5281/zenodo.14768544,Leisure time,3,0.16740000247955322
10.5281/zenodo.14768544,Social impact,3,0.16050000488758087
10.5281/zenodo.14768546,Humanities,1,0.5437999963760376
10.5281/zenodo.14768546,Medicine,0,0.35010001063346863
10.5281/zenodo.14768546,Philosophy,0,0.2535000145435333
10.5281/zenodo.14768546,Psychology,0,0.250900000333786
10.5281/zenodo.14768546,Computer science,0,0.17990000545978546
10.5281/zenodo.14768546,Physics,0,0.17399999499320984
10.5281/zenodo.14768546,Work (physics),2,0.15369999408721924
10.5281/zenodo.14768546,Political science,0,0.15039999783039093
10.5281/zenodo.14768546,Context (archaeology),2,0.147599995136261
10.5281/zenodo.14768546,State of art,2,0.13989999890327454
10.5281/zenodo.14768552,Philosophy,0,0.45500001311302185
10.5281/zenodo.14768552,Medicine,0,0.36959999799728394
10.5281/zenodo.14768552,Humanities,1,0.3621000051498413
10.5281/zenodo.14768552,Computer science,0,0.32600000500679016
10.5281/zenodo.14768552,Psychology,0,0.2985000014305115
10.5281/zenodo.14768552,Clinical Practice,2,0.25769999623298645
10.5281/zenodo.14768552,Renal tubule,3,0.2484000027179718
10.5281/zenodo.14768552,Artificial intelligence,1,0.23149999976158142
10.5281/zenodo.14768552,Field (mathematics),2,0.2313999980688095
10.5281/zenodo.14768552,Sociology,0,0.2071000039577484
10.5281/zenodo.14768559,Humanities,1,0.34689998626708984
10.5281/zenodo.14768559,Welfare economics,1,0.30880001187324524
10.5281/zenodo.14768559,Engineering,0,0.2874999940395355
10.5281/zenodo.14768559,Computer science,0,0.2773999869823456
10.5281/zenodo.14768559,Economics,0,0.25369998812675476
10.5281/zenodo.14768559,Test (biology),2,0.21150000393390656
10.5281/zenodo.14768559,Mathematics,0,0.20319999754428864
10.5281/zenodo.14768559,Operations management,1,0.1882999986410141
10.5281/zenodo.14768559,Geography,0,0.18790000677108765
10.5281/zenodo.14768559,Speed measurement,2,0.17010000348091125
10.5281/zenodo.14768565,Medicine,0,0.7505999803543091
10.5281/zenodo.14768565,Humanities,1,0.5485000014305115
10.5281/zenodo.14768565,Surgery,1,0.349700003862381
10.5281/zenodo.14768565,Gynecology,1,0.2515999972820282
10.5281/zenodo.14768565,Clinical Practice,2,0.21140000224113464
10.5281/zenodo.14768565,Pulmonary function testing,2,0.2101999968290329
10.5281/zenodo.14768565,Lung function,3,0.2078000009059906
10.5281/zenodo.14768565,Lung disease,3,0.20419999957084656
10.5281/zenodo.14768565,Work (physics),2,0.1981000006198883
10.5281/zenodo.14768565,Patient care,2,0.18940000236034393
10.5281/zenodo.14768572,Humanities,1,0.5680000185966492
10.5281/zenodo.14768572,Sociology,0,0.48910000920295715
10.5281/zenodo.14768572,Context (archaeology),2,0.47870001196861267
10.5281/zenodo.14768572,Political science,0,0.3481999933719635
10.5281/zenodo.14768572,Academic community,2,0.3328000009059906
10.5281/zenodo.14768572,Work (physics),2,0.22579999268054962
10.5281/zenodo.14768572,Psychology,0,0.20600000023841858
10.5281/zenodo.14768572,Identity (music),2,0.1988999992609024
10.5281/zenodo.14768572,Field (mathematics),2,0.19300000369548798
10.5281/zenodo.14768572,Order (exchange),2,0.18850000202655792
10.5281/zenodo.14799087,Humanities,1,0.579800009727478
10.5281/zenodo.14799087,Sociology,0,0.2935999929904938
10.5281/zenodo.14799087,Social impact,3,0.26249998807907104
10.5281/zenodo.14799087,Work (physics),2,0.26249998807907104
10.5281/zenodo.14799087,Political science,0,0.26089999079704285
10.5281/zenodo.14799087,Data collection,2,0.24950000643730164
10.5281/zenodo.14799087,Philosophy,0,0.23090000450611115
10.5281/zenodo.14799087,Social relationship,2,0.22769999504089355
10.5281/zenodo.14799087,Context (archaeology),2,0.22619999945163727
10.5281/zenodo.14799087,Limiting,2,0.225600004196167
10.5281/zenodo.14799091,Humanities,1,0.3163999915122986
10.5281/zenodo.14799091,Order (exchange),2,0.30169999599456787
10.5281/zenodo.14799091,Field (mathematics),2,0.30149999260902405
10.5281/zenodo.14799091,Philosophy,0,0.2978000044822693
10.5281/zenodo.14799091,Context (archaeology),2,0.29260000586509705
10.5281/zenodo.14799091,Computer science,0,0.28600001335144043
10.5281/zenodo.14799091,Class (philosophy),2,0.2653999924659729
10.5281/zenodo.14799091,Geography,0,0.2646999955177307
10.5281/zenodo.14799091,Identification (biology),2,0.25119999051094055
10.5281/zenodo.14799091,Physics,0,0.24719999730587006
10.5281/zenodo.14253328,Medicine,0,0.5568000078201294
10.5281/zenodo.14253328,Humanities,1,0.531499981880188
10.5281/zenodo.14253328,Philosophy,0,0.30059999227523804
10.5281/zenodo.14253328,Limiting,2,0.16760000586509705
10.5281/zenodo.14253328,Dental practice,2,0.16349999606609344
10.5281/zenodo.14253328,Oral health,2,0.14880000054836273
10.5281/zenodo.14253328,Engineering,0,0.14249999821186066
10.5281/zenodo.14253328,Product (mathematics),2,0.14139999449253082
10.5281/zenodo.14253328,Orthodontics,1,0.13459999859333038
10.5281/zenodo.14253328,Root resorption,3,0.13189999759197235
10.5281/zenodo.14253494,Medicine,0,0.7105000019073486
10.5281/zenodo.14253494,Diabetes mellitus,2,0.3725000023841858
10.5281/zenodo.14253494,Gynecology,1,0.31700000166893005
10.5281/zenodo.14253494,Humanities,1,0.30140000581741333
10.5281/zenodo.14253494,Philosophy,0,0.2777999937534332
10.5281/zenodo.14253494,MEDLINE,2,0.2549000084400177
10.5281/zenodo.14253494,Context (archaeology),2,0.23749999701976776
10.5281/zenodo.14253494,Polypharmacy,2,0.2093999981880188
10.5281/zenodo.14253494,Diabetes treatment,4,0.20839999616146088
10.5281/zenodo.14253494,Subject (documents),2,0.20720000565052032
10.5281/zenodo.14253557,Medicine,0,0.5733000040054321
10.5281/zenodo.14253557,Humanities,1,0.38100001215934753
10.5281/zenodo.14253557,Nursing care,2,0.3075999915599823
10.5281/zenodo.14253557,Philosophy,0,0.2538999915122986
10.5281/zenodo.14253557,Context (archaeology),2,0.2303999960422516
10.5281/zenodo.14253557,Control (management),2,0.20559999346733093
10.5281/zenodo.14253557,Balance (ability),2,0.20149999856948853
10.5281/zenodo.14253557,Quality of life (healthcare),2,0.19709999859333038
10.5281/zenodo.14253557,Psychology,0,0.19679999351501465
10.5281/zenodo.14253557,Perspective (graphical),2,0.18490000069141388
10.5281/zenodo.14253580,Medicine,0,0.5016999840736389
10.5281/zenodo.14253580,Hematoma,2,0.3896999955177307
10.5281/zenodo.14253580,Philosophy,0,0.36340001225471497
10.5281/zenodo.14253580,Subdural Hematomas,3,0.3077000081539154
10.5281/zenodo.14253580,Humanities,1,0.3070000112056732
10.5281/zenodo.14253580,Psychology,0,0.2897999882698059
10.5281/zenodo.14253580,Poison control,2,0.2648000121116638
10.5281/zenodo.14253580,Gynecology,1,0.24529999494552612
10.5281/zenodo.14253580,Surgery,1,0.24310000240802765
10.5281/zenodo.14253580,MEDLINE,2,0.23829999566078186
10.5281/zenodo.14253610,Humanities,1,0.6276000142097473
10.5281/zenodo.14253610,Medicine,0,0.4472000002861023
10.5281/zenodo.14253610,Philosophy,0,0.35830000042915344
10.5281/zenodo.14253610,Dental care,2,0.24639999866485596
10.5281/zenodo.14253610,Oral health,2,0.23440000414848328
10.5281/zenodo.14253610,Physics,0,0.21930000185966492
10.5281/zenodo.14253610,Nursing care,2,0.20260000228881836
10.5281/zenodo.14253610,Political science,0,0.18379999697208405
10.5281/zenodo.14253610,Art,0,0.1834000051021576
10.5281/zenodo.14253610,Medical care,2,0.18209999799728394
10.5281/zenodo.14253664,Medicine,0,0.621999979019165
10.5281/zenodo.14253664,Humanities,1,0.4715999960899353
10.5281/zenodo.14253664,Periodontal disease,2,0.44510000944137573
10.5281/zenodo.14253664,Oral health,2,0.2718999981880188
10.5281/zenodo.14253664,Gynecology,1,0.24009999632835388
10.5281/zenodo.14253664,General practice,2,0.20679999887943268
10.5281/zenodo.14253664,Political science,0,0.19290000200271606
10.5281/zenodo.14253664,Psychology,0,0.14650000631809235
10.5281/zenodo.14253664,Public health,2,0.14579999446868896
10.5281/zenodo.14253664,Philosophy,0,0.13819999992847443
10.5281/zenodo.14259785,Humanities,1,0.6065000295639038
10.5281/zenodo.14259785,Context (archaeology),2,0.5315999984741211
10.5281/zenodo.14259785,Philosophy,0,0.44769999384880066
10.5281/zenodo.14259785,Political science,0,0.31380000710487366
10.5281/zenodo.14259785,Order (exchange),2,0.20980000495910645
10.5281/zenodo.14259785,Action (physics),2,0.2094999998807907
10.5281/zenodo.14259785,Work (physics),2,0.20250000059604645
10.5281/zenodo.14259785,Sociology,0,0.19689999520778656
10.5281/zenodo.14259785,Psychology,0,0.18950000405311584
10.5281/zenodo.14259785,Deductive method,3,0.1696999967098236
10.5281/zenodo.14260339,Humanities,1,0.3443000018596649
10.5281/zenodo.14260339,Philosophy,0,0.3361999988555908
10.5281/zenodo.14260339,Domain (mathematical analysis),2,0.28450000286102295
10.5281/zenodo.14260339,Art,0,0.18199999630451202
10.5281/zenodo.14260339,Physics,0,0.13130000233650208
10.5281/zenodo.14260339,Molecular biology,1,0.1273999959230423
10.5281/zenodo.14260339,Computer science,0,0.09889999777078629
10.5281/zenodo.14260339,Statistical analysis,2,0.09589999914169312
10.5281/zenodo.14260339,Mathematics,0,0.08529999852180481
10.5281/zenodo.14260339,Biology,0,0.08470000326633453
10.5281/zenodo.14260011,Humanities,1,0.5149000287055969
10.5281/zenodo.14260011,Geography,0,0.3271999955177307
10.5281/zenodo.14260011,Political science,0,0.30239999294281006
10.5281/zenodo.14260011,Philosophy,0,0.24709999561309814
10.5281/zenodo.14260011,Welfare economics,1,0.15940000116825104
10.5281/zenodo.14260011,Cartography,1,0.15559999644756317
10.5281/zenodo.14260011,Medicine,0,0.1476999968290329
10.5281/zenodo.14260011,Plan (archaeology),2,0.1462000012397766
10.5281/zenodo.14260011,Operations management,1,0.13019999861717224
10.5281/zenodo.14260011,Physics,0,0.12880000472068787
10.5281/zenodo.14260881,Humanities,1,0.5626000165939331
10.5281/zenodo.14260881,Political science,0,0.5246999859809875
10.5281/zenodo.14260881,Welfare economics,1,0.3359000086784363
10.5281/zenodo.14260881,Philosophy,0,0.3009999990463257
10.5281/zenodo.14260881,Context (archaeology),2,0.24959999322891235
10.5281/zenodo.14260881,Geography,0,0.2493000030517578
10.5281/zenodo.14260881,Cartography,1,0.2305999994277954
10.5281/zenodo.14260881,Sociology,0,0.21719999611377716
10.5281/zenodo.14260881,Urban planning,2,0.211899995803833
10.5281/zenodo.14260881,Work (physics),2,0.21040000021457672
10.5281/zenodo.14266364,Humanities,1,0.6656000018119812
10.5281/zenodo.14266364,Geography,0,0.2969000041484833
10.5281/zenodo.14266364,Physical activity,2,0.23559999465942383
10.5281/zenodo.14266364,Healthy aging,2,0.2337000072002411
10.5281/zenodo.14266364,Cartography,1,0.22699999809265137
10.5281/zenodo.14266364,Medicine,0,0.2094999998807907
10.5281/zenodo.14266364,Political science,0,0.20589999854564667
10.5281/zenodo.14266364,Philosophy,0,0.19939999282360077
10.5281/zenodo.14266364,Food intake,2,0.18549999594688416
10.5281/zenodo.14266364,Healthcare system,3,0.16779999434947968
10.5281/zenodo.14266385,Philosophy,0,0.5812000036239624
10.5281/zenodo.14266385,Humanities,1,0.45089998841285706
10.5281/zenodo.14266385,Medicine,0,0.17679999768733978
10.5281/zenodo.14266385,Physics,0,0.12449999898672104
10.5281/zenodo.14266385,Limiting,2,0.12300000339746475
10.5281/zenodo.14266385,Order (exchange),2,0.10819999873638153
10.5281/zenodo.14266385,Context (archaeology),2,0.09369999915361404
10.5281/zenodo.14266385,Walker motifs,5,0.08760000020265579
10.5281/zenodo.14266385,Subject (documents),2,0.0868000015616417
10.5281/zenodo.14266385,Product (mathematics),2,0.08190000057220459
10.5281/zenodo.14266437,Humanities,1,0.45719999074935913
10.5281/zenodo.14266437,Context (archaeology),2,0.3614000082015991
10.5281/zenodo.14266437,Political science,0,0.34619998931884766
10.5281/zenodo.14266437,Geography,0,0.2906000018119812
10.5281/zenodo.14266437,Philosophy,0,0.25540000200271606
10.5281/zenodo.14266437,Cartography,1,0.24320000410079956
10.5281/zenodo.14266437,Derecho,2,0.19670000672340393
10.5281/zenodo.14266437,Human rights,2,0.1793999969959259
10.5281/zenodo.14266437,Work (physics),2,0.17339999973773956
10.5281/zenodo.14266437,Border Security,2,0.16699999570846558
10.5281/zenodo.14266457,Political science,0,0.7445999979972839
10.5281/zenodo.14266457,Humanities,1,0.6517000198364258
10.5281/zenodo.14266457,Populism,3,0.517300009727478
10.5281/zenodo.14266457,Social movement,3,0.22609999775886536
10.5281/zenodo.14266457,Latin Americans,2,0.22010000050067902
10.5281/zenodo.14266457,Sociology,0,0.2013999968767166
10.5281/zenodo.14266457,Law,1,0.19670000672340393
10.5281/zenodo.14266457,Work (physics),2,0.1941000074148178
10.5281/zenodo.14266457,Social activism,3,0.19349999725818634
10.5281/zenodo.14266457,Human rights,2,0.16670000553131104
10.5281/zenodo.14266478,Humanities,1,0.6200000047683716
10.5281/zenodo.14266478,Context (archaeology),2,0.4090999960899353
10.5281/zenodo.14266478,Philosophy,0,0.3783000111579895
10.5281/zenodo.14266478,Medicine,0,0.37770000100135803
10.5281/zenodo.14266478,Political science,0,0.2563999891281128
10.5281/zenodo.14266478,Health services,3,0.19869999587535858
10.5281/zenodo.14266478,Poison control,2,0.18780000507831573
10.5281/zenodo.14266478,Primary health care,3,0.17030000686645508
10.5281/zenodo.14266478,Work (physics),2,0.16590000689029694
10.5281/zenodo.14266478,Persona,2,0.14959999918937683
10.5281/zenodo.14266494,Medicine,0,0.6229000091552734
10.5281/zenodo.14266494,Gynecology,1,0.48910000920295715
10.5281/zenodo.14266494,Renal agenesis,3,0.37880000472068787
10.5281/zenodo.14266494,Congenital disease,2,0.2896000146865845
10.5281/zenodo.14266494,Humanities,1,0.2854999899864197
10.5281/zenodo.14266494,Urinary stone,3,0.27399998903274536
10.5281/zenodo.14266494,Agenesis,2,0.24169999361038208
